predicted,actual
0.03119212756209528,0.0
0.02386735075948856,0.0
0.03451953413051914,0.0
0.025484253074185045,1.0
0.032391587600789785,0.0
0.02386201469930728,0.0
0.02521620515099857,0.0
0.02386201469930728,0.0
0.03391519706619637,0.0
0.02661879733070813,0.0
0.02386201469930728,0.0
0.28710216509018344,1.0
0.025349802656532847,0.0
0.22740208264449918,1.0
0.023876958601446507,0.0
0.7401394802002386,1.0
0.02386379325670754,0.0
0.024141398485808496,0.0
0.0726780330806757,0.0
0.12267768830330306,0.0
0.025076945981224567,0.0
0.04217141498399409,0.0
0.0352386238147505,0.0
0.1966746882003287,0.0
0.035388724168957685,0.0
0.4742181654175729,0.0
0.02633643205914771,0.0
0.20310998232360947,0.0
0.03771890039543868,0.0
0.02386201469930728,0.0
0.1367161232129511,0.0
0.08220962431663,0.0
0.02386201469930728,0.0
0.04070098327273063,0.0
0.02513808577586284,0.0
0.02387019713421405,0.0
0.02386201469930728,0.0
0.03479572446602283,0.0
0.02458992066108969,0.0
0.03016624546822826,0.0
0.024537024230264284,0.0
0.34998525850866125,0.0
0.2729369284026133,0.0
0.031680680636858714,0.0
0.02456868561196779,0.0
0.025491459798953738,0.0
0.02386201469930728,0.0
0.02386201469930728,0.0
0.030774223965340672,0.0
0.029481848256660614,0.0
0.02386201469930728,0.0
0.025392257641765434,0.0
0.026208207372981504,0.0
0.027107061323580484,0.0
0.051568435964126386,0.0
0.03289294789018395,0.0
0.08212659911040464,0.0
0.057675810366098305,0.0
0.024163713669078678,0.0
0.15915158498961113,0.0
0.2115927354001074,0.0
0.09331845880591513,0.0
0.023907586512354286,0.0
0.023995765981040033,0.0
0.02768355501191948,0.0
0.03281184284319133,0.0
0.03923228924437424,0.0
0.024011507320171144,0.0
0.023891911633336,0.0
0.06166062055017494,0.0
0.025720116722832226,0.0
0.029669814250536712,0.0
0.02781473875200442,0.0
0.02386450471587783,0.0
0.025599687057383802,0.0
0.5447631586589615,1.0
0.03765281246216013,0.0
0.0238908432567445,0.0
0.02387019713421405,0.0
0.029506952708312658,0.0
0.02660799991887177,0.0
0.024800092685657436,0.0
0.02708831317309872,0.0
0.024613006588941805,0.0
0.02386201469930728,0.0
0.03280679749116094,0.0
0.0462377211252619,0.0
0.0346436625137736,0.0
0.023870552954338063,0.0
0.02387660268817398,0.0
0.023869485509488666,0.0
0.4417296927395254,1.0
0.025814970299372877,0.0
0.5918939751008196,0.0
0.04725251730572138,0.0
0.028815801562509825,0.0
0.024845190458049164,0.0
0.02386201469930728,0.0
0.02404875417179282,0.0
0.02831283225617686,0.0
0.025852082484130956,0.0
0.029182290674194897,0.0
0.025045816240501225,0.0
0.023877670443518396,0.0
0.02582610980845673,0.0
0.6196374327844134,1.0
0.024134923649561255,0.0
0.023900104069079674,0.0
0.025934842623716408,0.0
0.0382355818452068,0.0
0.02386201469930728,0.0
0.3545333418296486,1.0
0.14942032029096394,0.0
0.02583895731664751,0.0
0.02386201469930728,0.0
0.03555971535652277,0.0
0.04923722997974496,0.0
0.023864860453222576,0.0
0.02714275315668671,0.0
0.289810915189179,0.0
0.026800217976707796,0.0
0.22807241014416016,1.0
0.026691130004356804,0.0
0.02441726588061346,0.0
0.029020849882449243,0.0
0.03263050175619837,0.0
0.03778567941355809,0.0
0.024278847272366403,0.0
0.023945389927464415,0.0
0.02544862793240411,0.0
0.28400196822789747,0.0
0.028343880022125664,0.0
0.186977045802825,1.0
0.02408605737517062,0.0
0.03469224512113662,0.0
0.02386201469930728,0.0
0.04729229972246505,0.0
0.02386201469930728,0.0
0.029585132549775715,0.0
0.17361171357327326,0.0
0.15267847998520903,0.0
0.03615457262953698,0.0
0.024053772472760276,0.0
0.2104412587957165,0.0
0.6109700889274838,0.0
0.027004609764533026,0.0
0.02386201469930728,0.0
0.02529418449505813,0.0
0.14978837829078764,0.0
0.025322813805519578,0.0
0.07493752559228234,0.0
0.04056183094916476,0.0
0.02388372193706886,0.0
0.02392826418144725,0.0
0.02405341398882173,0.0
0.03226615098232493,0.0
0.02389796664777225,0.0
0.023868773905459682,0.0
0.024465693831883413,0.0
0.028365881541992558,0.0
0.1946443124837091,1.0
0.023866283454333993,0.0
0.023872332132574208,0.0
0.024096110183902356,0.0
0.030116448856574326,0.0
0.02456115929781731,0.0
0.02386201469930728,0.0
0.056967244344787574,0.0
0.21371489418045497,1.0
0.06250367029560953,0.0
0.02413816085595314,0.0
0.09649760391237137,1.0
0.02392648093683605,0.0
0.024473870773735456,0.0
0.023877670443518396,0.0
0.02386201469930728,0.0
0.027011431811564953,0.0
0.02389119937709653,0.0
0.02405341398882173,0.0
0.025078651696820817,0.0
0.049144856412564525,0.0
0.02386201469930728,0.0
0.024028691177623126,0.0
0.043577106040513555,0.0
0.02386201469930728,0.0
0.03201053304339379,0.0
0.2382653953835814,0.0
0.08127967210989995,0.0
0.06094272814202055,0.0
0.028042930477413085,0.0
0.06756262619845765,0.0
0.024543446508189796,0.0
0.024008644509519533,0.0
0.027858892599444057,0.0
0.08239898792448293,0.0
0.08804313437835677,0.0
0.024106526335472656,0.0
0.02409216037824838,0.0
0.02386201469930728,0.0
0.27425929070328114,0.0
0.0416719162249024,1.0
0.02444472047239959,0.0
0.02386201469930728,0.0
0.024657931191887496,0.0
0.024531019145889472,0.0
0.07798624540081396,0.0
0.02636102484348154,0.0
0.026145533396169762,0.0
0.048966413006706934,1.0
0.024041228634968253,0.0
0.023916140674273965,0.0
0.03232637055540771,1.0
0.0424557208745432,0.0
0.02410437090939744,1.0
0.030435719727538738,1.0
0.025899760109759463,0.0
0.024358924168666658,0.0
0.21504756415279336,1.0
0.023870908779636383,0.0
0.043343548460548775,0.0
0.026232098625239963,0.0
0.05949820446007553,0.0
0.04124380774955181,0.0
0.02386201469930728,0.0
0.2446880633806925,0.0
0.02388122996443358,0.0
0.025576841680462255,0.0
0.02487221339733505,0.0
0.02471565726721138,0.0
0.07092486807753849,0.0
0.0393982188627432,0.0
0.07777347096253381,0.0
0.19011743932813227,0.0
0.030716616895922588,0.0
0.024094673817869,0.0
0.03217451923585248,0.0
0.031581390324911016,0.0
0.024728753492034006,0.0
0.7132056885308802,0.0
0.14270377416923644,0.0
0.30150682894685826,1.0
0.034680156367859545,0.0
0.031737701280075074,0.0
0.04697983551403929,0.0
0.023904735788359017,0.0
0.030202766358044746,0.0
0.0421658157744799,0.0
0.026980836227507105,0.0
0.02390651745199499,0.0
0.041668068811508086,0.0
0.08358399785577615,0.0
0.03602015892345532,0.0
0.02386201469930728,0.0
0.08349084356854498,1.0
0.02560021836749626,0.0
0.02398861415488366,0.0
0.02391863620052799,0.0
0.02386201469930728,0.0
0.02732103935773534,0.0
0.025368459820160817,0.0
0.02720832935377117,0.0
0.1358356200202702,0.0
0.20014197039757134,1.0
0.07050966916752185,0.0
0.026861623605887754,0.0
0.038682377585060455,0.0
0.06623739074021487,0.0
0.02386343753488187,0.0
0.023967171149282852,0.0
0.026512846510103685,0.0
0.03385329675546371,0.0
0.02436001295501939,0.0
0.025146320158522945,0.0
0.02386201469930728,0.0
0.026491857026541256,0.0
0.15166388306764989,0.0
0.024986966758903186,0.0
0.043316950557755626,0.0
0.023902241676875643,0.0
0.031238417535621277,0.0
0.028504498674108862,0.0
0.13820933689788972,0.0
0.029053996233324764,0.0
0.027268332590184012,0.0
0.02386379325670754,0.0
0.024086775297263247,0.0
0.024137441440161184,0.0
0.17678330661770342,0.0
0.02681034901881767,0.0
0.024066322694077966,0.0
0.024219589671852258,0.0
0.025503274473782804,0.0
0.11098172430953493,1.0
0.07738817957648329,0.0
0.033993574457643116,0.0
0.023914714773309233,0.0
0.023866283454333993,0.0
0.02447095421923066,0.0
0.02633438575648128,0.0
0.02583494791873133,0.0
0.17247226534788657,0.0
0.024982130716173927,0.0
0.025420668641263963,0.0
0.028368646295453492,0.0
0.0238908432567445,0.0
0.025114300590241546,0.0
0.036856877148413424,0.0
0.03508608533234796,0.0
0.02453248087006712,0.0
0.02500967114407722,0.0
0.023895117042762325,0.0
0.02387660268817398,0.0
0.023880162053809526,0.0
0.039127156173752585,0.0
0.029710719475531125,0.0
0.026378775690216832,0.0
0.023876246780076993,0.0
0.02532038986718796,0.0
0.6503900861458612,0.0
0.025276871546957277,0.0
0.045846267136262796,0.0
0.06484612754970845,0.0
0.02386201469930728,0.0
0.02622987300175735,0.0
0.04726738851883533,0.0
0.028408661467045876,0.0
0.030105553052565414,0.0
0.0569293097755843,0.0
0.026553364844833848,0.0
0.02386592769629613,0.0
0.03582480191517168,0.0
0.026125322048521596,0.0
0.04277204268180523,0.0
0.02778773220327943,0.0
0.2471471701371777,1.0
0.031236952797369898,0.0
0.02388372193706886,0.0
0.031567519340907846,0.0
0.02412629316904944,0.0
0.2534538762763756,0.0
0.07015577490423772,0.0
0.029110914410831547,0.0
0.025264834565371416,0.0
0.06388290778867306,0.0
0.03878753555063769,0.0
0.15704468176131522,0.0
0.02921815279802763,0.0
0.028588523112564473,0.0
0.031998833473990504,0.0
0.6671991507231181,1.0
0.02419974829534907,0.0
0.038178211674702686,0.0
0.08481549053840134,0.0
0.02386201469930728,0.0
0.023873399701611325,0.0
0.02423727989652369,0.0
0.02447699499952763,0.0
0.0349524999631634,0.0
0.07667985228403318,0.0
0.026782300559900954,0.0
0.02671233536519591,0.0
0.0238794501392748,0.0
0.023891911633336,0.0
0.03184823225273593,0.0
0.030400722352070683,0.0
0.02488761394495786,0.0
0.024918923128271032,0.0
0.17842984499541292,0.0
0.03378123199163848,0.0
0.0321928977710324,0.0
0.04238280709017102,0.0
0.02395645665892485,0.0
0.03906225274363873,0.0
0.38816056537813354,0.0
0.025229508213739888,0.0
0.11557730981075058,0.0
0.02475802425228199,0.0
0.02394003684784955,0.0
0.02465132131873968,0.0
0.02387660268817398,0.0
0.02881037207597619,0.0
0.023871620445756244,0.0
0.030400333983741222,0.0
0.02910925578035912,0.0
0.061492491891368434,0.0
0.15523554894329772,0.0
0.02386201469930728,0.0
0.03324099059357063,0.0
0.7177313776562406,0.0
0.16632947061004622,0.0
0.02386201469930728,0.0
0.02387126461010908,0.0
0.02386521619574051,0.0
0.02393397143547581,0.0
0.05872552062390454,0.0
0.02451348507694339,0.0
0.030546523259804222,0.0
0.023874111440177027,0.0
0.026918020485823646,0.0
0.02386201469930728,0.0
0.024079238156102467,0.0
0.05151727665571577,0.0
0.06410075942655008,0.0
0.14750114588710733,0.0
0.02386201469930728,0.0
0.02526972391559308,0.0
0.02386201469930728,0.0
0.2559866664294998,1.0
0.024541618570077414,0.0
0.025919468945236366,0.0
0.02386201469930728,0.0
0.02386201469930728,0.0
0.02471528916872234,0.0
0.2049302387485975,0.0
0.025411375317157918,0.0
0.023866639217545296,0.0
0.03873213527287224,0.0
0.02577971473839061,0.0
0.038118815948688954,1.0
0.02386201469930728,0.0
0.02386201469930728,0.0
0.028261926908956875,0.0
0.028681362009476186,0.0
0.02741185000507443,0.0
0.025697166707754723,0.0
0.03479031467385084,0.0
0.034332234660479514,0.0
0.02390972477298174,0.0
0.03434351361025464,0.0
0.025148566355263014,0.0
0.14608984582884446,0.0
0.06598637291314069,0.0
0.038471330425145285,0.0
0.02495180773472344,0.0
0.07904797842099819,0.0
0.04339000892458709,0.0
0.04715057679439868,0.0
0.0238922677692236,0.0
0.023868062322126498,0.0
0.02448027693681513,0.0
0.027296295401977085,0.0
0.029320166205138058,0.0
0.023889062732658648,0.0
0.02386592769629613,1.0
0.02386201469930728,0.0
0.15821103232473002,1.0
0.028950793594409486,0.0
0.024173798086408113,0.0
0.04506997021202603,0.0
0.18031426238303253,0.0
0.05556861398015255,0.0
0.03791503653114437,0.0
0.023925767675290754,1.0
0.02386450471587783,0.0
0.02386201469930728,0.0
0.0238961856057948,0.0
0.024888515028670982,0.0
0.030114463458609644,0.0
0.059934842975206154,0.0
0.03211892738461373,0.0
0.02446986059865277,0.0
0.023885858115513584,0.0
0.07349948585924136,0.0
0.02509973002120583,0.0
0.023902954254252203,0.0
0.026054217667713965,0.0
0.026617664627601886,0.0
0.02386201469930728,0.0
0.024826908328426576,0.0
0.03786364717279173,0.0
0.8544954348545883,1.0
0.02386201469930728,0.0
0.024273783182312117,0.0
0.3005965970762476,1.0
0.02386343753488187,0.0
0.02692213843296241,0.0
0.02543537564718515,0.0
0.02394753148622391,0.0
0.030729742403406143,0.0
0.024314324759358172,0.0
0.027465122306667443,0.0
0.02403406359254639,0.0
0.02390117284966562,0.0
0.03903420877328695,0.0
0.024427610458572745,0.0
0.02768478009966484,0.0
0.0238961856057948,0.0
0.02386201469930728,0.0
0.023865571943431665,0.0
0.023893336207958665,0.0
0.11596691065885097,0.0
0.07517903660625093,0.0
0.024115149919708156,0.0
0.02494639565862053,0.0
0.02526671497562436,0.0
0.026677870386997087,0.0
0.057079056000474464,0.0
0.025105548262210318,0.0
0.025872804999119342,0.0
0.023873399701611325,0.0
0.4553204046264347,0.0
0.06539981784073512,0.0
0.02386201469930728,0.0
0.027714448712139222,0.0
0.03471389859265512,0.0
0.024982130716173927,0.0
0.03107062771991685,0.0
0.03687554668475038,0.0
0.11827953992573713,0.0
0.02386343753488187,0.0
0.024051263194618356,0.0
0.028059584511396188,0.0
0.025579834357534977,0.0
0.07924324937715631,0.0
0.023902954254252203,0.0
0.05079107768244175,0.0
0.026886955866869323,0.0
0.02656074950905902,0.0
0.02812272015480432,0.0
0.8708822987430306,1.0
0.037087724845179484,0.0
0.024992234991222845,1.0
0.04716037119281935,0.0
0.023953243223020233,0.0
0.0959023804921484,0.0
0.026508905396521665,0.0
0.03186243505555427,0.0
0.025094711544920205,0.0
0.03414786099900077,0.0
0.048231273163808375,0.0
0.1920609288962159,0.0
0.02386343753488187,0.0
0.02455823260299546,0.0
0.7471870047881595,1.0
0.027793565121245905,0.0
0.029090458162525396,0.0
0.024231863183832147,0.0
0.06502565120438976,1.0
0.031175012170843393,0.0
0.19012347477300892,1.0
0.023885146035323247,0.0
0.024083903734110672,0.0
0.024787748572738705,0.0
0.024985799624035146,0.0
0.023904735788359017,0.0
0.2565000630766942,0.0
0.053746691368971845,0.0
0.038343954638543384,0.0
0.027757454020455697,0.0
0.02512680998083278,0.0
0.17042079738329474,0.0
0.02386201469930728,0.0
0.04527499452581168,0.0
0.03114617581050906,0.0
0.025957832684069197,0.0
0.029506138117871977,0.0
0.024269804976997003,0.0
0.02439669646498572,0.0
0.036863680373914305,0.0
0.03011956256758101,0.0
0.1755101195119683,0.0
0.07058940184745303,0.0
0.02386984131926428,0.0
0.024038362368022318,0.0
0.02491171410282235,0.0
0.023953600250689547,0.0
0.02386201469930728,0.0
0.02443036496561571,0.0
0.02391008116789016,0.0
0.02870581341017853,0.0
0.0249521400389457,0.0
0.030799938120057862,0.0
0.02386201469930728,0.0
0.05127495599983828,1.0
0.02403084000301644,0.0
0.02543445528092204,0.0
0.14502990386913675,0.0
0.02672492622053857,0.0
0.024607299613876213,0.0
0.02576897808289173,0.0
0.02393397143547581,0.0
0.8206231465834372,1.0
0.02407385589224219,0.0
0.025762461523222157,0.0
0.05140261087846633,0.0
0.32423280337772276,0.0
0.025097326886943976,0.0
0.02671392350742961,0.0
0.02443946558309824,0.0
0.0275616624197922,0.0
0.2775656804366756,1.0
0.02386201469930728,0.0
0.14253421966989152,0.0
0.1964719144325038,0.0
0.25678291611739185,1.0
0.026512058241792133,0.0
0.27218328639225325,0.0
0.02482764777094433,0.0
0.05875205048200344,0.0
0.6977109272086546,1.0
0.030973240141065964,0.0
0.02398503902153888,0.0
0.2534538762763756,0.0
0.03384215341074932,0.0
0.7480963044802215,0.0
0.2479675605569269,0.0
0.5122794754321869,0.0
0.06672951036287274,1.0
0.07805669990094263,0.0
0.04197991128023724,0.0
0.47706858479549047,0.0
0.024009002342643245,0.0
0.05812761735492852,0.0
0.025745602582605342,0.0
0.025718916246037633,0.0
0.03805628592118263,0.0
0.024368724954242423,0.0
0.05288719242331856,0.0
0.024059867497063334,0.0
0.029481848256660614,0.0
0.0361099504894994,0.0
0.02387660268817398,0.0
0.02630978247676867,0.0
0.024776097769084328,0.0
0.024059867497063334,0.0
0.16136792583943785,1.0
0.024862796023487684,0.0
0.023946460683491266,0.0
0.09377706007054043,0.0
0.02386201469930728,0.0
0.03191084226331598,0.0
0.024225364686851096,0.0
0.026939683657008696,0.0
0.026000986497502793,0.0
0.3364516139180537,0.0
0.18132858801306986,0.0
0.05796324637564147,0.0
0.026001165037367147,0.0
0.02419217667943927,0.0
0.031395570545893904,0.0
0.0526345073953412,0.0
0.02386201469930728,0.0
0.023870552954338063,0.0
0.024472255180719184,0.0
0.025598656375262728,0.0
0.0344704882373593,0.0
0.22472613842113487,1.0
0.025314198040573603,0.0
0.02386450471587783,0.0
0.02400077349677669,0.0
0.05869502938166703,0.0
0.029281884578350438,0.0
0.036715917940711516,0.0
0.025750199409993502,0.0
0.02513322123909902,0.0
0.026238287073397766,0.0
0.03658325197213611,0.0
0.02478258103193031,0.0
0.02386201469930728,0.0
0.04863712938171576,0.0
0.24751649072411855,0.0
0.02744793989212213,0.0
0.30330163467670457,1.0
0.038276565901619486,0.0
0.023903310550711657,0.0
0.024348764450544323,0.0
0.02386201469930728,0.0
0.03241826989121451,0.0
0.47706858479549047,0.0
0.025394525234620713,0.0
0.04468345339509182,0.0
0.03016535194449922,0.0
0.025919468945236366,0.0
0.13329687236485396,0.0
0.025279881665073656,0.0
0.02399826961151034,0.0
0.023885858115513584,0.0
0.02386201469930728,0.0
0.023973244768572443,0.0
0.0547811349582096,0.0
0.02386201469930728,0.0
0.026048555695125153,0.0
0.028809701844265144,1.0
0.0438254995649,0.0
0.05394864229814608,0.0
0.2708117093584898,1.0
0.2728133963073741,0.0
0.025381352220430527,0.0
0.028871536605096074,0.0
0.03469012329446023,0.0
0.02790351155994604,0.0
0.026266171745261833,0.0
0.02678877911404883,0.0
0.03859137736956848,0.0
0.02456884348948535,0.0
0.02448720687998819,0.0
0.02386201469930728,0.0
0.024467673500440865,0.0
0.046671986057614655,0.0
0.6261479515171469,1.0
0.03827194607531431,0.0
0.024257512725132862,0.0
0.5550784110297377,0.0
0.02580822410506324,0.0
0.5181879231322658,0.0
0.04597813790992743,0.0
0.025746699157085103,0.0
0.42130292199474995,1.0
0.034598051584614875,0.0
0.024660502164624423,0.0
0.05174238212461103,0.0
0.023865571943431665,0.0
0.02386201469930728,0.0
0.029145285038482967,0.0
0.024684020319354606,0.0
0.054775718857065996,0.0
0.41564616796294973,0.0
0.02393361469319935,0.0
0.02386201469930728,0.0
0.02386201469930728,0.0
0.029608377892796807,0.0
0.02587126553217768,0.0
0.02386201469930728,0.0
0.02517103907590439,0.0
0.02443561794714685,0.0
0.026610318844017558,0.0
0.023882653917736318,0.0
0.024033347202869707,0.0
0.02867370531169519,0.0
0.03259749150012255,0.0
0.02445002644012793,0.0
0.02386201469930728,0.0
0.02601094901150948,0.0
0.02448027693681513,0.0
0.046362017535589675,0.0
0.023872332132574208,0.0
0.02386201469930728,0.0
0.03087471457972682,0.0
0.025005896652615153,0.0
0.09932272015572356,0.0
0.023876246780076993,0.0
0.18185068390718273,0.0
0.02386201469930728,0.0
0.029038432762882673,0.0
0.24919224967477585,1.0
0.02625189286024623,0.0
0.02681034901881767,0.0
0.17891358055807638,0.0
0.09642395219969513,0.0
0.033057875479516496,0.0
0.12196545683609843,0.0
0.03576757852501139,0.0
0.032703119307747906,1.0
0.18899715327932595,1.0
0.05244950397992223,0.0
0.704552549095553,0.0
0.02386201469930728,0.0
0.024922102716041023,0.0
0.2996714506292512,1.0
0.025572274987928433,0.0
0.023935398456452678,0.0
0.02388229792164571,0.0
0.2609923001488848,0.0
0.024360375894348203,0.0
0.02386201469930728,0.0
0.030337837612064957,0.0
0.024746228075754346,0.0
0.05809732264122902,0.0
0.02388087398904921,0.0
0.0545036121188936,0.0
0.023967885614816605,0.0
0.02386201469930728,0.0
0.02981921596554931,0.0
0.023889774926758423,0.0
0.09484329044641078,0.0
0.02451291228308342,0.0
0.024059150357203504,0.0
0.023873399701611325,0.0
0.05444750942912794,0.0
0.03565404404189834,0.0
0.11233612130374887,0.0
0.025570752933530082,0.0
0.02566719674317473,0.0
0.024821153018456266,0.0
0.2117300592586783,0.0
0.023869485509488666,0.0
0.10563642281794018,0.0
0.02617532176400286,0.0
0.02389654180383111,0.0
0.02408605737517062,0.0
0.47706858479549047,0.0
0.023876246780076993,0.0
0.029213940456525936,0.0
0.4905667263144161,0.0
0.18601176147911389,0.0
0.023881941930731756,0.0
0.07100580164530339,0.0
0.025753812845908358,0.0
0.031120831849305197,0.0
0.03641484631131163,0.0
0.03194726161143455,0.0
0.03814826098392751,0.0
0.02386201469930728,0.0
0.47706858479549047,0.0
0.023884077953866854,0.0
0.025648984193512667,0.0
0.026781676207298363,1.0
0.04417199427941641,0.0
0.024850370721198285,0.0
0.02770657494686878,0.0
0.03836479692313463,0.0
0.02532889677600442,0.0
0.3081731550291633,0.0
0.03050248438530089,0.0
0.04013284687250297,0.0
0.20192229405452336,0.0
0.03872141198594768,1.0
0.027176875682776335,0.0
0.027769642273050114,0.0
0.024219228777993977,0.0
0.025753812845908358,0.0
0.044889202417510765,0.0
0.02386699498593014,0.0
0.024730385589111507,0.0
0.7014141445164362,0.0
0.02568187777572144,0.0
0.051996976935318656,0.0
0.03415141263606081,0.0
0.12225356999874282,0.0
0.032311480926759464,0.0
0.04832529532822528,0.0
0.2330927243099044,0.0
0.0238794501392748,0.0
0.10955954252461854,0.0
0.023873043840090827,0.0
0.023873755568306693,0.0
0.053736399278237736,0.0
0.02499626940499487,0.0
0.02618627660264706,0.0
0.02389476086544341,0.0
0.08968357238462134,0.0
0.031203965096616344,0.0
0.024042661893443586,0.0
0.027350273390464353,0.0
0.025764490757086027,0.0
0.03656931335431127,0.0
0.024311788977623212,0.0
0.14255326491228898,0.0
0.023902241676875643,0.0
0.0394810853348939,0.0
0.02391008116789016,0.0
0.024593009065972258,0.0
0.0239628847923299,0.0
0.027189053785437286,0.0
0.02386201469930728,0.0
0.08382879315242664,0.0
0.026566502273886305,0.0
0.02386201469930728,0.0
0.17548094117708127,0.0
0.026549247614362045,0.0
0.0238961856057948,0.0
0.24570529433826102,0.0
0.06241761062405277,0.0
0.045326266863678515,0.0
0.02386201469930728,0.0
0.031765133439523696,0.0
0.02394396232541207,0.0
0.02403478000305143,0.0
0.024022961892790948,0.0
0.027137400855726593,0.0
0.08054996089963982,0.0
0.02386735075948856,0.0
0.10020535274935483,0.0
0.05978616647277317,0.0
0.027398593527097243,0.0
0.02417740065860861,0.0
0.02386201469930728,0.0
0.03021427942151565,0.0
0.06665554524312654,0.0
0.06931803854031238,0.0
0.030785684705489796,0.0
0.18031826037316098,0.0
0.023918279681226128,0.0
0.02558630593527147,0.0
0.07176093004443673,0.0
0.028557946277667796,0.0
0.025596371033330352,0.0
0.5107514108928922,0.0
0.056882658653609953,0.0
0.06154118944248356,0.0
0.031204680109853836,0.0
0.025425157048165583,0.0
0.02769564722903936,0.0
0.029150470710451293,0.0
0.21106371696233295,0.0
0.06710181910541796,0.0
0.3609665051426175,0.0
0.03150270145391389,0.0
0.025643694183357515,0.0
0.2972648793388507,0.0
0.025286655707526633,0.0
0.023888350559270972,0.0
0.0370697855036026,0.0
0.02386201469930728,0.0
0.030041268595286684,0.0
0.02574899756620932,0.0
0.0367762433068014,0.0
0.024264742726084563,0.0
0.02618494039631994,1.0
0.031251549364879255,0.0
0.025171737089313685,0.0
0.25102663117140245,0.0
0.02386201469930728,0.0
0.02456335454205776,0.0
0.02395717081289762,0.0
