,predus_Recall,predus_Precsion,ispred_Precsion,ispred_Recall,dockpred_Precsion,dockpred_Recall,logreg_Precsion,logreg_Recall,rfscore_Precsion,rfscore_Recall
12,0.4256255792400371,0.29557522123893804,0.21293038018353688,0.7150139017608897,0.2090641120117907,0.657321594068582,0.4198931909212283,0.7286839666357738,0.30214754424338836,0.7041241890639481
13,0.4170528266913809,0.3076923076923077,0.2169690955486249,0.709221501390176,0.21565569936067364,0.6408711770157554,0.43144935646334637,0.7145505097312326,0.31140897755610975,0.6943929564411492
14,0.40593141797961074,0.31364124597207305,0.22045586527293845,0.703660797034291,0.22060396609890562,0.621177015755329,0.4447529961999415,0.7050509731232623,0.3177640826035247,0.6809545875810936
15,0.40013901760889714,0.31647425325270295,0.22440915529709982,0.6974050046339203,0.22712276436881404,0.6061167747914736,0.4534989397152378,0.6936978683966636,0.3247931073574425,0.6638090824837812
16,0.39457831325301207,0.3174869500372856,0.22834886207423247,0.6927710843373494,0.2323167956304051,0.5912882298424467,0.46639188332276477,0.6816496756255792,0.3346508563899868,0.6473586654309545
17,0.3862372567191844,0.3202074529389166,0.23136367184450862,0.6867469879518072,0.23830437273248042,0.5783132530120482,0.4771900826446281,0.6689063948100092,0.34252960443436636,0.6299814643188137
18,0.3697868396663577,0.32138542086186067,0.234688995215311,0.6818813716404077,0.24284856971394278,0.5625579240037072,0.4866757772463273,0.6601019462465245,0.3489473684210526,0.6144578313253012
19,0.35472659870250234,0.32374709240854305,0.23753451356179958,0.677710843373494,0.2468968394701158,0.5484244670991659,0.4937444933920705,0.6492122335495829,0.356220818456468,0.6010194624652456
20,0.34291010194624655,0.33094812164579607,0.2400727994705493,0.6723818350324374,0.2497543936251501,0.5301204819277109,0.5022756235208448,0.6392493049119555,0.3609442060085837,0.5845690454124189
21,0.33804448563484707,0.3331050228310502,0.24307900067521945,0.6672845227062094,0.2531934306569343,0.5143651529193698,0.511352974291612,0.631371640407785,0.3679160419790105,0.5685820203892493
22,0.32854494902687675,0.3428433268858801,0.24504164162445266,0.6612604263206673,0.2570577724836212,0.5,0.51639185257032,0.6167747914735866,0.37509837871871554,0.5521316033364226
23,0.32391102873030586,0.343996062992126,0.248489095208899,0.657321594068582,0.2619255199900361,0.48725671918443003,0.5268195413758724,0.6121408711770158,0.3823480432972523,0.5319740500463392
24,0.3227525486561631,0.34540044631787753,0.2507127583749109,0.6519925857275255,0.26569797612869744,0.47451343836886006,0.5342915811088296,0.602873030583874,0.391643059490085,0.5125115848007414
25,0.3107043558850788,0.3464221131490571,0.2531037607612143,0.647126969416126,0.26989291039718044,0.461306765523633,0.5428812843261512,0.5954587581093606,0.4004507888805409,0.4939759036144578
26,0.301436515291937,0.34674840085287845,0.25547378104875806,0.6434198331788693,0.27227862380146645,0.4474050046339203,0.5498266897746967,0.5880444856348471,0.40828050713153724,0.47752548656163113
27,0.2942539388322521,0.34576640348488974,0.25810076793407005,0.6385542168674698,0.27472365512159175,0.4318813716404078,0.5571142284569138,0.5797034291010195,0.4153267905617039,0.4608433734939759
28,0.2824374420759963,0.34858450100085786,0.26093155893536124,0.6360055607043559,0.2790982978070848,0.42168674698795183,0.560958904109589,0.5692771084337349,0.42496154691276644,0.44810009267840595
29,0.2567191844300278,0.3544465770953295,0.26383799421407905,0.633920296570899,0.2840764331210191,0.41334569045412417,0.5652888680131517,0.5576923076923077,0.4338440111420613,0.4330398517145505
30,0.25393883225208524,0.35746901500326156,0.26571988246816847,0.6285912882298424,0.28889990089197226,0.4052363299351251,0.572598121839634,0.5509731232622799,0.442495126705653,0.42075996292863765
31,0.2458294717330862,0.3580830239622005,0.26794400873622554,0.6253475440222428,0.2921386886371438,0.3943466172381835,0.5782597978802071,0.5435588507877664,0.452417695473251,0.40755329008341057
32,0.24073215940685821,0.36013864818024266,0.2704744635841644,0.6221037998146431,0.29360257326661904,0.38067655236329934,0.5832280879009851,0.5349860982391103,0.45703544575725025,0.3943466172381835
33,0.23679332715477294,0.36722960833632773,0.2735366352844863,0.6193234476367007,0.2975528364849833,0.37187210379981467,0.5899766294468969,0.5264133456904542,0.4625773776027012,0.3809082483781279
34,0.23517145505097312,0.3668232743043007,0.2762270416104597,0.6167747914735866,0.29923076923076924,0.36051899907321594,0.5963743001866169,0.518303985171455,0.4691394658753709,0.36631139944392954
35,0.2314643188137164,0.36782032400589104,0.27839713925115694,0.6132993512511585,0.3010153294843719,0.35032437442076,0.6015325670498084,0.5092678405931418,0.4777604976671851,0.35588507877664505
36,0.22822057460611678,0.3701615933859451,0.2806008309364014,0.6102873030583874,0.3043026397838287,0.3392029657089898,0.607232968881413,0.5018535681186284,0.4843648208469055,0.3445319740500463
37,0.22381835032437442,0.3712528823981553,0.28307791927476794,0.6077386468952733,0.30628102741204405,0.3287766450417053,0.6139040505601838,0.4951343836886006,0.4885626493683851,0.3315569972196478
38,0.21478220574606116,0.37318840579710144,0.28515240904621436,0.6047265987025023,0.31137992831541217,0.3220574606116775,0.6176730486008837,0.48586654309545874,0.4953371592539455,0.31997219647822056
39,0.21084337349397592,0.37340993024210095,0.28789724283025137,0.6024096385542169,0.31642907221313393,0.31371640407784984,0.6250758955676988,0.47706209453197407,0.49793930310977896,0.30792400370713624
40,0.20481927710843373,0.3733108108108108,0.28973324366733916,0.5989341983317887,0.31924198250728864,0.30444856348470806,0.6305295950155764,0.468952734012975,0.5,0.293790546802595
41,0.19601482854494903,0.372851476421331,0.291609977324263,0.5959221501390176,0.3223767383059418,0.2954124189063948,0.6365099806825499,0.4580630213160334,0.5043334709038382,0.28313253012048195
42,0.1897590361445783,0.37448559670781895,0.2936918304033092,0.5922150139017609,0.32636315510852304,0.2856811862835959,0.6448504983388704,0.4497219647822057,0.5080399826162538,0.27085264133456904
43,0.17817423540315105,0.3812592959841348,0.2954175389625494,0.5885078776645042,0.3307543520309478,0.2773401297497683,0.6482498284145505,0.4376737720111214,0.5161588180978762,0.25903614457831325
44,0.17191844300278036,0.38051282051282054,0.2977018267530937,0.5852641334569045,0.3336204421475739,0.2692307692307692,0.6544557942937654,0.4304911955514365,0.5257226849583537,0.24860982391102873
45,0.1696014828544949,0.38344683080146674,0.300226541075474,0.5834105653382762,0.3397014925373134,0.26367006487488415,0.6618234653105702,0.4221501390176089,0.5311355311355311,0.23517145505097312
46,0.16172381835032437,0.3984018264840183,0.3016294508147254,0.5790083410565339,0.3413953488372093,0.255097312326228,0.668417104276069,0.4128822984244671,0.5417357656163626,0.22706209453197404
47,0.15013901760889714,0.40373831775700936,0.30436911026802105,0.5762279888785913,0.3412826297131808,0.2453660797034291,0.6745539177657098,0.4029193697868397,0.5511396843950906,0.21848934198331788
48,0.1464318813716404,0.4046094750320102,0.3061047948591201,0.5739110287303059,0.34700739744451914,0.2391102873030584,0.680064308681672,0.39202965708989806,0.5620300751879699,0.20783132530120482
49,0.14573679332715478,0.4071197411003236,0.3089929859719439,0.5715940685820204,0.35049019607843135,0.2319277108433735,0.6854071930549814,0.3841519925857275,0.5718120805369128,0.1974050046339203
50,0.14295644114921224,0.4083388484447386,0.3106463878326996,0.5678869323447636,0.3528769118718135,0.22451343836886006,0.6917837377607493,0.37650602409638556,0.5752148997134671,0.1860518999073216
51,0.13948100092678406,0.4075829383886256,0.31225144323284154,0.5639481000926784,0.3570892723180795,0.2205746061167748,0.6976641692375496,0.36677479147358666,0.5864197530864198,0.17608897126969417
52,0.13855421686746988,0.4101508916323731,0.3144155844155844,0.5609360518999074,0.3599686643164904,0.2129286376274328,0.7033318119580101,0.35704355885078776,0.5912828947368421,0.16658943466172382
53,0.13322520852641334,0.4083806818181818,0.3164407002764249,0.556997219647822,0.36489232019504264,0.20806302131603335,0.709203036053131,0.3463855421686747,0.5899731423455685,0.15268767377201112
54,0.12928637627432807,0.40819312362838334,0.3187208527648234,0.5542168674698795,0.36826599326599324,0.20273401297497684,0.7099273607748184,0.3396663577386469,0.5897435897435898,0.14388322520852642
55,0.1274328081556997,0.40922619047619047,0.3209176788124157,0.5509731232622799,0.37259194395796846,0.19717330861909174,0.7167919799498746,0.3313253012048193,0.5956340956340956,0.13276181649675625
56,0.126274328081557,0.41132075471698115,0.3229991805517618,0.5479610750695088,0.37545454545454543,0.19138090824837814,0.721038961038961,0.3215940685820204,0.6002304147465438,0.12071362372567192
57,0.11793327154772938,0.4023715415019763,0.325038020185262,0.5447173308619092,0.3795551348793185,0.18582020389249304,0.7273701124799143,0.314643188137164,0.6076433121019108,0.11051899907321594
58,0.11422613531047265,0.39983779399837793,0.32721669701638884,0.541241890639481,0.37886977886977885,0.17863762743280814,0.7320837927232635,0.3076923076923077,0.6101694915254238,0.10009267840593142
59,0.11283595922150139,0.39983579638752054,0.3294518602669696,0.5375347544022243,0.3780487804878049,0.17238183503243745,0.7348441926345609,0.3005097312326228,0.6134969325153374,0.09267840593141798
60,0.1082020389249305,0.40857392825896766,0.33122665900603276,0.5342910101946247,0.3812038014783527,0.16728452270620944,0.738849765258216,0.2917052826691381,0.6098807495741057,0.08294717330861909
61,0.10287303058387395,0.4047402005469462,0.33250837094191293,0.5291936978683967,0.38279095421952564,0.1607970342910102,0.7446808510638298,0.28382761816496754,0.6151012891344383,0.07738646895273402
62,0.0963855421686747,0.4086444007858546,0.3349564704146377,0.525949953660797,0.3847926267281106,0.15477293790546803,0.7467166979362101,0.27664504170528265,1.0,0.0
63,0.09221501390176089,0.41243523316062175,0.33857677902621724,0.5236329935125116,0.38530465949820786,0.1494439295644115,0.7512787723785166,0.27224281742354034,,
64,0.09059314179796107,0.4150743099787686,0.34091598422808617,0.5208526413345691,0.38442521631644005,0.14411492122335495,0.7557452396585687,0.2666821130676552,,
65,0.08480074142724744,0.40939597315436244,0.3429363734401479,0.5157553290083411,0.39947780678851175,0.1417979610750695,0.7576374745417516,0.25857275254865614,,
66,0.08341056533827618,0.4133180252583238,0.34462306851880753,0.5115848007414272,0.40314852840520193,0.13646895273401297,0.7615062761506276,0.25301204819277107,,
67,0.07924003707136237,0.41254523522316044,0.3473433782712133,0.5074142724745134,0.41401734104046245,0.13276181649675625,0.7691208005718371,0.24930491195551435,,
68,0.0757645968489342,0.4197689345314506,0.3503061553335482,0.5037071362372567,0.42073170731707316,0.1278962001853568,0.772459499263623,0.24304911955514366,,
69,0.07530120481927711,0.42428198433420367,0.35266175266175265,0.4988415199258573,0.4282277465918204,0.123725671918443,0.7787072243346007,0.23725671918443003,,
70,0.07228915662650602,0.42448979591836733,0.35333112363274777,0.4939759036144578,0.43529411764705883,0.12001853568118628,0.7850393700787401,0.2310009267840593,,
71,0.0669601482854495,0.43655589123867067,0.3549848942598187,0.49003707136237257,0.4415127528583993,0.11631139944392957,0.7920065252854812,0.22497683039851715,,
72,0.0664967562557924,0.4381679389312977,0.35737425404944584,0.4856348470806302,0.4455719557195572,0.11190917516218721,0.7983050847457627,0.21825764596848934,,
73,0.06510658016682114,0.43837753510140404,0.35925861770310064,0.48053753475440225,0.4484088717454195,0.1077386468952734,0.8045574057843996,0.21269694161260427,,
74,0.06371640407784986,0.44141252006420545,0.36167960479887085,0.4749768303985171,0.4483450351053159,0.10356811862835959,0.8076225045372051,0.206209453197405,,
75,0.06232622798887859,0.43882544861337686,0.3638814016172507,0.4691844300278035,0.4551214361140444,0.09986098239110287,0.8071495766698025,0.19879518072289157,,
76,0.058155699721964785,0.44190140845070425,0.36638563049853373,0.46316033364226133,0.4541387024608501,0.09406858202038924,0.8152492668621701,0.1932344763670065,,
77,0.053985171455050975,0.4480769230769231,0.36904761904761907,0.45968489341983315,0.4525205158264947,0.08943466172381835,0.8169868554095046,0.1872103799814643,,
78,0.053521779425393885,0.44680851063829785,0.3710536325599087,0.4520389249304912,0.45454545454545453,0.08572752548656164,0.8176100628930818,0.18072289156626506,,
79,0.05259499536607971,0.4468503937007874,0.37521882902159115,0.4469416126042632,0.4588688946015424,0.08271547729379054,0.8226332970620239,0.17516218721038,,
80,0.05213160333642261,0.44466403162055335,0.37972919155714857,0.44184430027803523,0.4659400544959128,0.07924003707136237,0.8288288288288288,0.1705282669138091,,
81,0.05097312326227989,0.4480651731160896,0.38216172287687933,0.43582020389249304,0.474964234620887,0.07692307692307693,0.8395784543325527,0.16612604263206673,,
82,0.04958294717330862,0.4476987447698745,0.3873386089129529,0.4309545875810936,0.486404833836858,0.07460611677479147,0.8405797101449275,0.16126042632066728,,
83,0.04911955514365153,0.45010615711252655,0.39064502349423325,0.4237720111214087,0.48973143759873616,0.07182576459684893,0.8565989847715736,0.15639481000926783,,
84,0.048887859128822986,0.45085470085470086,0.3942982456140351,0.4165894346617238,0.48825503355704697,0.06742354031510658,0.8617021276595744,0.15013901760889714,,
85,0.04819277108433735,0.4511930585683297,0.3997289972899729,0.4101019462465246,0.48857644991212656,0.06441149212233549,0.8619246861924686,0.14318813716404077,,
86,0.045644114921223354,0.4436936936936937,0.4029398040130658,0.40013901760889714,0.48717948717948717,0.061631139944392954,0.8770370370370371,0.1371640407784986,,
87,0.04494902687673772,0.4459770114942529,0.40755997092318874,0.3897126969416126,0.48627450980392156,0.057460611677479144,0.8775834658187599,0.1278962001853568,,
88,0.04448563484708063,0.44547563805104406,0.41025641025641024,0.37812789620018533,0.4874476987447699,0.053985171455050975,0.8779661016949153,0.12001853568118628,,
89,0.04286376274328082,0.4534313725490196,0.4158546220700553,0.3658480074142725,0.4880174291938998,0.051899907321594066,0.8745519713261649,0.11306765523632993,,
90,0.04240037071362372,0.45864661654135336,0.42320441988950275,0.35495829471733087,0.48498845265588914,0.04865616311399444,0.8816793893129771,0.10704355885078777,,
91,0.04216867469879518,0.4595959595959596,0.42911208151382824,0.34151992585727525,0.4878048780487805,0.04633920296570899,0.89,0.1031047265987025,,
92,0.040546802594995365,0.46174142480211083,0.434634448574969,0.32506950880444857,0.4895833333333333,0.04355885078776645,0.8936170212765957,0.09731232622798888,,
93,0.036376274328081555,0.4590643274853801,0.43846915209501813,0.30792400370713624,0.49575070821529743,0.040546802594995365,0.91415313225058,0.09128822984244671,,
94,0.035912882298424466,0.46686746987951805,0.4442846872753415,0.28637627432808155,0.4896142433234421,0.03822984244670992,0.9276807980049875,0.08619091751621873,,
95,0.03568118628359592,0.46808510638297873,0.4534461910519952,0.2606580166821131,0.5015576323987538,0.037303058387395734,0.9329758713136729,0.08063021316033364,,
96,0.03475440222428174,0.46875,0.4637404580152672,0.22520852641334568,0.49666666666666665,0.0345227062094532,0.9451219512195121,0.07182576459684893,,
97,0.033364226135310475,0.47058823529411764,0.4676923076923077,0.17608897126969417,0.5035714285714286,0.03266913809082484,0.9550173010380623,0.0639481000926784,,
98,0.03313253012048193,0.4798657718120805,0.491362763915547,0.11862835959221502,0.5056179775280899,0.031278962001853566,0.9563492063492064,0.05583873957367933,,
99,0.0,1.0,0.5301204819277109,0.04077849860982391,1.0,0.0,0.9736842105263158,0.04286376274328082,,
