,predus_Recall,predus_Precsion,ispred_Precsion,ispred_Recall,dockpred_Precsion,dockpred_Recall,logreg_Precsion,logreg_Recall,rfscore_Precsion,rfscore_Recall
13,0.5471698113207547,0.42028985507246375,0.22613065326633167,0.8490566037735849,0.26666666666666666,0.9056603773584906,0.5487804878048781,0.8490566037735849,0.3247863247863248,0.7169811320754716
14,0.5471698113207547,0.4264705882352941,0.23157894736842105,0.8301886792452831,0.27976190476190477,0.8867924528301887,0.5555555555555556,0.8490566037735849,0.3275862068965517,0.7169811320754716
15,0.5094339622641509,0.4153846153846154,0.2391304347826087,0.8301886792452831,0.2795031055900621,0.8490566037735849,0.5555555555555556,0.8490566037735849,0.336283185840708,0.7169811320754716
16,0.5094339622641509,0.4153846153846154,0.24858757062146894,0.8301886792452831,0.2830188679245283,0.8490566037735849,0.5512820512820513,0.8113207547169812,0.3425925925925926,0.6981132075471698
17,0.4716981132075472,0.4098360655737705,0.2543352601156069,0.8301886792452831,0.28846153846153844,0.8490566037735849,0.5675675675675675,0.7924528301886793,0.34579439252336447,0.6981132075471698
18,0.4528301886792453,0.4067796610169492,0.25903614457831325,0.8113207547169812,0.2925170068027211,0.8113207547169812,0.5675675675675675,0.7924528301886793,0.3557692307692308,0.6981132075471698
19,0.39622641509433965,0.4117647058823529,0.2606060606060606,0.8113207547169812,0.2907801418439716,0.7735849056603774,0.5694444444444444,0.7735849056603774,0.3627450980392157,0.6981132075471698
20,0.39622641509433965,0.4375,0.25625,0.7735849056603774,0.29850746268656714,0.7547169811320755,0.5774647887323944,0.7735849056603774,0.3673469387755102,0.6792452830188679
21,0.39622641509433965,0.4883720930232558,0.2578616352201258,0.7735849056603774,0.3053435114503817,0.7547169811320755,0.5882352941176471,0.7547169811320755,0.3711340206185567,0.6792452830188679
22,0.39622641509433965,0.4883720930232558,0.2662337662337662,0.7735849056603774,0.312,0.7358490566037735,0.6060606060606061,0.7547169811320755,0.37894736842105264,0.6792452830188679
23,0.37735849056603776,0.4878048780487805,0.271523178807947,0.7735849056603774,0.3170731707317073,0.7358490566037735,0.6153846153846154,0.7547169811320755,0.3695652173913043,0.6415094339622641
24,0.3584905660377358,0.475,0.271523178807947,0.7735849056603774,0.31666666666666665,0.7169811320754716,0.6229508196721312,0.7169811320754716,0.3793103448275862,0.6226415094339622
25,0.33962264150943394,0.47368421052631576,0.272108843537415,0.7547169811320755,0.31896551724137934,0.6981132075471698,0.6271186440677966,0.6981132075471698,0.37349397590361444,0.5849056603773585
26,0.32075471698113206,0.4722222222222222,0.2727272727272727,0.7358490566037735,0.3394495412844037,0.6981132075471698,0.6379310344827587,0.6981132075471698,0.37037037037037035,0.5660377358490566
27,0.32075471698113206,0.4722222222222222,0.2714285714285714,0.7169811320754716,0.33980582524271846,0.660377358490566,0.6607142857142857,0.6981132075471698,0.3670886075949367,0.5471698113207547
28,0.32075471698113206,0.5151515151515151,0.2753623188405797,0.7169811320754716,0.3465346534653465,0.660377358490566,0.6792452830188679,0.6792452830188679,0.37662337662337664,0.5471698113207547
29,0.3018867924528302,0.5,0.2773722627737226,0.7169811320754716,0.35051546391752575,0.6415094339622641,0.6666666666666666,0.6415094339622641,0.3815789473684211,0.5471698113207547
30,0.3018867924528302,0.5333333333333333,0.27941176470588236,0.7169811320754716,0.35051546391752575,0.6415094339622641,0.66,0.6226415094339622,0.3918918918918919,0.5471698113207547
31,0.3018867924528302,0.6153846153846154,0.2814814814814815,0.7169811320754716,0.3473684210526316,0.6226415094339622,0.673469387755102,0.6226415094339622,0.391304347826087,0.5094339622641509
32,0.3018867924528302,0.6153846153846154,0.2900763358778626,0.7169811320754716,0.3404255319148936,0.6037735849056604,0.673469387755102,0.6226415094339622,0.391304347826087,0.5094339622641509
33,0.3018867924528302,0.6666666666666666,0.296875,0.7169811320754716,0.33695652173913043,0.5849056603773585,0.673469387755102,0.6226415094339622,0.391304347826087,0.5094339622641509
34,0.3018867924528302,0.6666666666666666,0.304,0.7169811320754716,0.3563218390804598,0.5849056603773585,0.673469387755102,0.6226415094339622,0.39705882352941174,0.5094339622641509
35,0.3018867924528302,0.6666666666666666,0.3064516129032258,0.7169811320754716,0.3563218390804598,0.5849056603773585,0.6875,0.6226415094339622,0.3939393939393939,0.49056603773584906
36,0.2830188679245283,0.6521739130434783,0.30578512396694213,0.6981132075471698,0.37349397590361444,0.5849056603773585,0.6875,0.6226415094339622,0.4,0.49056603773584906
37,0.2830188679245283,0.6521739130434783,0.30833333333333335,0.6981132075471698,0.3875,0.5849056603773585,0.717391304347826,0.6226415094339622,0.40625,0.49056603773584906
38,0.2830188679245283,0.6818181818181818,0.3135593220338983,0.6981132075471698,0.4025974025974026,0.5849056603773585,0.7333333333333333,0.6226415094339622,0.40625,0.49056603773584906
39,0.2830188679245283,0.6818181818181818,0.3162393162393162,0.6981132075471698,0.4189189189189189,0.5849056603773585,0.7441860465116279,0.6037735849056604,0.40625,0.49056603773584906
40,0.2830188679245283,0.6818181818181818,0.3217391304347826,0.6981132075471698,0.4305555555555556,0.5849056603773585,0.7441860465116279,0.6037735849056604,0.4098360655737705,0.4716981132075472
41,0.2830188679245283,0.6818181818181818,0.3274336283185841,0.6981132075471698,0.4492753623188406,0.5849056603773585,0.7441860465116279,0.6037735849056604,0.42857142857142855,0.4528301886792453
42,0.2830188679245283,0.6818181818181818,0.3333333333333333,0.6981132075471698,0.4492753623188406,0.5849056603773585,0.7619047619047619,0.6037735849056604,0.43636363636363634,0.4528301886792453
43,0.2641509433962264,0.7,0.34579439252336447,0.6981132075471698,0.47692307692307695,0.5849056603773585,0.7804878048780488,0.6037735849056604,0.4444444444444444,0.4528301886792453
44,0.24528301886792453,0.7647058823529411,0.3557692307692308,0.6981132075471698,0.47619047619047616,0.5660377358490566,0.7804878048780488,0.6037735849056604,0.45098039215686275,0.4339622641509434
45,0.24528301886792453,0.7647058823529411,0.3557692307692308,0.6981132075471698,0.48333333333333334,0.5471698113207547,0.7804878048780488,0.6037735849056604,0.46938775510204084,0.4339622641509434
46,0.22641509433962265,0.75,0.3557692307692308,0.6981132075471698,0.49122807017543857,0.5283018867924528,0.8,0.6037735849056604,0.5,0.4339622641509434
47,0.22641509433962265,0.75,0.3673469387755102,0.6792452830188679,0.48214285714285715,0.5094339622641509,0.8205128205128205,0.6037735849056604,0.5,0.41509433962264153
48,0.22641509433962265,0.75,0.37894736842105264,0.6792452830188679,0.48148148148148145,0.49056603773584906,0.8157894736842105,0.5849056603773585,0.5,0.41509433962264153
49,0.22641509433962265,0.75,0.3870967741935484,0.6792452830188679,0.49056603773584906,0.49056603773584906,0.8333333333333334,0.5660377358490566,0.5,0.39622641509433965
50,0.20754716981132076,0.7333333333333333,0.38461538461538464,0.660377358490566,0.5,0.4716981132075472,0.8333333333333334,0.5660377358490566,0.5,0.39622641509433965
51,0.20754716981132076,0.7333333333333333,0.38202247191011235,0.6415094339622641,0.4897959183673469,0.4528301886792453,0.8285714285714286,0.5471698113207547,0.5,0.39622641509433965
52,0.20754716981132076,0.7333333333333333,0.38202247191011235,0.6415094339622641,0.5106382978723404,0.4528301886792453,0.8529411764705882,0.5471698113207547,0.5121951219512195,0.39622641509433965
53,0.20754716981132076,0.7333333333333333,0.4,0.6415094339622641,0.5217391304347826,0.4528301886792453,0.84375,0.5094339622641509,0.5121951219512195,0.39622641509433965
54,0.20754716981132076,0.7333333333333333,0.4146341463414634,0.6415094339622641,0.5454545454545454,0.4528301886792453,0.84375,0.5094339622641509,0.5,0.37735849056603776
55,0.20754716981132076,0.7333333333333333,0.4074074074074074,0.6226415094339622,0.5714285714285714,0.4528301886792453,0.84375,0.5094339622641509,0.48717948717948717,0.3584905660377358
56,0.20754716981132076,0.7333333333333333,0.4125,0.6226415094339622,0.5609756097560976,0.4339622641509434,0.8709677419354839,0.5094339622641509,0.48717948717948717,0.3584905660377358
57,0.16981132075471697,0.75,0.42105263157894735,0.6037735849056604,0.5897435897435898,0.4339622641509434,0.8709677419354839,0.5094339622641509,0.5,0.33962264150943394
58,0.16981132075471697,0.8181818181818182,0.42105263157894735,0.6037735849056604,0.5675675675675675,0.39622641509433965,0.8709677419354839,0.5094339622641509,0.5,0.33962264150943394
59,0.16981132075471697,0.8181818181818182,0.4266666666666667,0.6037735849056604,0.5555555555555556,0.37735849056603776,0.8709677419354839,0.5094339622641509,0.5142857142857142,0.33962264150943394
60,0.16981132075471697,0.8181818181818182,0.4444444444444444,0.6037735849056604,0.5428571428571428,0.3584905660377358,0.8709677419354839,0.5094339622641509,0.5294117647058824,0.33962264150943394
61,0.16981132075471697,0.8181818181818182,0.4507042253521127,0.6037735849056604,0.5588235294117647,0.3584905660377358,0.8709677419354839,0.5094339622641509,0.5151515151515151,0.32075471698113206
62,0.16981132075471697,0.8181818181818182,0.4492753623188406,0.5849056603773585,0.6129032258064516,0.3584905660377358,0.8709677419354839,0.5094339622641509,0.53125,0.32075471698113206
63,0.1509433962264151,0.8888888888888888,0.45588235294117646,0.5849056603773585,0.6206896551724138,0.33962264150943394,0.8709677419354839,0.5094339622641509,0.5666666666666667,0.32075471698113206
64,0.0,1.0,0.4696969696969697,0.5849056603773585,0.6428571428571429,0.33962264150943394,0.8666666666666667,0.49056603773584906,0.5666666666666667,0.32075471698113206
