,predus_Recall,predus_Precsion,predus_AUC,ispred_Recall,ispred_Precsion,dockpred_Recall,dockpred_Precsion,rfscore_Recall,rfscore_Precsion,logreg_Recall,logreg_Precsion
75,0.06232622798887859,0.43882544861337686,,0.4691844300278035,0.3638814016172507,0.09986098239110287,0.4551214361140444,0.0037071362372567192,0.5925925925925926,0.05954587581093605,0.6506329113924051
76,0.058155699721964785,0.44190140845070425,,0.46316033364226133,0.36638563049853373,0.09406858202038924,0.4541387024608501,0.0025486561631139944,0.6470588235294118,0.05375347544022243,0.6444444444444445
77,0.053985171455050975,0.4480769230769231,,0.45968489341983315,0.36904761904761907,0.08943466172381835,0.4525205158264947,0.0016218721037998146,0.5833333333333334,0.05097312326227989,0.6528189910979229
78,0.053521779425393885,0.44680851063829785,,0.4520389249304912,0.3710536325599087,0.08572752548656164,0.45454545454545453,0.0009267840593141798,0.5,0.045180722891566265,0.6414473684210527
79,0.05259499536607971,0.4468503937007874,,0.4469416126042632,0.37521882902159115,0.08271547729379054,0.4588688946015424,0.0004633920296570899,0.3333333333333333,0.04077849860982391,0.6376811594202898
80,0.05213160333642261,0.44466403162055335,,0.44184430027803523,0.37972919155714857,0.07924003707136237,0.4659400544959128,0.00023169601482854495,0.25,0.037998146431881374,0.6693877551020408
81,0.05097312326227989,0.4480651731160896,,0.43582020389249304,0.38216172287687933,0.07692307692307693,0.474964234620887,0.00023169601482854495,0.5,0.03544949026876738,0.6769911504424779
82,0.04958294717330862,0.4476987447698745,,0.4309545875810936,0.3873386089129529,0.07460611677479147,0.486404833836858,0.00023169601482854495,0.5,0.030583873957367932,0.66
83,0.04911955514365153,0.45010615711252655,,0.4237720111214087,0.39064502349423325,0.07182576459684893,0.48973143759873616,0.00023169601482854495,1.0,0.02664504170528267,0.6845238095238095
84,0.048887859128822986,0.45085470085470086,,0.4165894346617238,0.3942982456140351,0.06742354031510658,0.48825503355704697,0.00023169601482854495,1.0,0.024559777571825765,0.6973684210526315
85,0.04819277108433735,0.4511930585683297,,0.4101019462465246,0.3997289972899729,0.06441149212233549,0.48857644991212656,0.00023169601482854495,1.0,0.021316033364226137,0.6917293233082706
86,0.045644114921223354,0.4436936936936937,,0.40013901760889714,0.4029398040130658,0.061631139944392954,0.48717948717948717,0.00023169601482854495,1.0,0.018535681186283594,0.6956521739130435
87,0.04494902687673772,0.4459770114942529,,0.3897126969416126,0.40755997092318874,0.057460611677479144,0.48627450980392156,0.00023169601482854495,1.0,0.01552363299351251,0.6979166666666666
88,0.04448563484708063,0.44547563805104406,,0.37812789620018533,0.41025641025641024,0.053985171455050975,0.4874476987447699,0.00023169601482854495,0.0,0.013438368860055607,0.7160493827160493
89,0.04286376274328082,0.4534313725490196,,0.3658480074142725,0.4158546220700553,0.051899907321594066,0.4880174291938998,0.00023169601482854495,0.0,0.011121408711770158,0.7384615384615385
90,0.04240037071362372,0.45864661654135336,,0.35495829471733087,0.42320441988950275,0.04865616311399444,0.48498845265588914,0.00023169601482854495,0.0,0.008109360518999072,0.7
91,0.04216867469879518,0.4595959595959596,,0.34151992585727525,0.42911208151382824,0.04633920296570899,0.4878048780487805,0.00023169601482854495,0.0,0.0057924003707136235,0.6944444444444444
92,0.040546802594995365,0.46174142480211083,,0.32506950880444857,0.434634448574969,0.04355885078776645,0.4895833333333333,0.00023169601482854495,0.0,0.004170528266913809,0.75
93,0.036376274328081555,0.4590643274853801,,0.30792400370713624,0.43846915209501813,0.040546802594995365,0.49575070821529743,0.00023169601482854495,0.0,0.0016218721037998146,0.875
94,0.035912882298424466,0.46686746987951805,,0.28637627432808155,0.4442846872753415,0.03822984244670992,0.4896142433234421,0.00023169601482854495,0.0,0.0016218721037998146,0.0
95,0.03568118628359592,0.46808510638297873,,0.2606580166821131,0.4534461910519952,0.037303058387395734,0.5015576323987538,0.00023169601482854495,0.0,0.0016218721037998146,0.0
96,0.03475440222428174,0.46875,,0.22520852641334568,0.4637404580152672,0.0345227062094532,0.49666666666666665,0.00023169601482854495,0.0,0.0016218721037998146,0.0
97,0.033364226135310475,0.47058823529411764,,0.17608897126969417,0.4676923076923077,0.03266913809082484,0.5035714285714286,0.00023169601482854495,0.0,0.0016218721037998146,0.0
98,0.03313253012048193,0.4798657718120805,,0.11862835959221502,0.491362763915547,0.031278962001853566,0.5056179775280899,0.00023169601482854495,0.0,0.0016218721037998146,0.0
99,0.0319740500463392,0.4709897610921502,,0.04077849860982391,0.5301204819277109,0.028498609823911027,0.4939759036144578,0.00023169601482854495,0.0,0.0016218721037998146,0.0
100,0.03104726598702502,0.4734982332155477,,0.0004633920296570899,1.0,0.026181649675625578,0.5044642857142857,0.00023169601482854495,0.0,0.0016218721037998146,0.0
101,0.03104726598702502,0.0,,0.0004633920296570899,0.0,0.026181649675625578,0.0,0.00023169601482854495,0.0,0.0016218721037998146,0.0
