,predus_FPR,predus_TPR,ispred_FPR,ispred_TPR,dockpred_FPR,dockpred_TPR,rfscore_FPR,rfscore_TPR,logreg_FPR,logreg_TPR
27,0.04327624398941056,0.2942539388322521,0.1426873412934248,0.6385542168674698,0.08862355250598808,0.4318813716404078,0.05055198371963189,0.45389249304911955,0.037855457705260505,0.39620018535681184
28,0.04102508689466386,0.2824374420759963,0.14002197129324473,0.6360055607043559,0.08466151601923388,0.42168674698795183,0.047760548922145984,0.44045412418906393,0.03564031912402975,0.3825301204819277
29,0.03634268013759072,0.2567191844300278,0.13748266609037044,0.633920296570899,0.08096961838384929,0.41334569045412417,0.044572910475984655,0.42539388322520855,0.03356925459686279,0.3681649675625579
30,0.03547823581320799,0.25393883225208524,0.13501539791452807,0.6285912882298424,0.07752985034307634,0.4052363299351251,0.04104309615142183,0.41195551436515293,0.03176832892106543,0.3551899907321594
31,0.03425360635366578,0.2458294717330862,0.1328002593332973,0.6253475440222428,0.07427017486988312,0.3943466172381835,0.03843175392151566,0.4010658016682113,0.030075458785815908,0.3410565338276182
32,0.033245087975219266,0.24073215940685821,0.1304230374412448,0.6221037998146431,0.07119059196426963,0.38067655236329934,0.03587443946188341,0.3850787766450417,0.028760783042483837,0.32808155699721964
33,0.031714301150791505,0.23679332715477294,0.12784771372485457,0.6193234476367007,0.06823707385596196,0.37187210379981467,0.033911430475264286,0.3753475440222428,0.027590181353215552,0.31510658016682114
34,0.03155221783996975,0.23517145505097312,0.12561456588686584,0.6167747914735866,0.0656257316260558,0.36051899907321594,0.031750319664307455,0.366079703429101,0.026347542636915376,0.3042168674698795
35,0.030921893853440668,0.2314643188137164,0.12356151061645686,0.6132993512511585,0.06323050047724531,0.35032437442076,0.02993138473175212,0.35495829471733087,0.025158931690889116,0.2933271547729379
36,0.03018351432636375,0.22822057460611678,0.12161651088659571,0.6102873030583874,0.06027698236893764,0.3392029657089898,0.02847263493435626,0.3447636700648749,0.02416842256920057,0.2856811862835959
37,0.029463144056044808,0.22381835032437442,0.11963549264321861,0.6077386468952733,0.05788175122012715,0.3287766450417053,0.026887820339654582,0.33202038924930494,0.0227817097988366,0.27687673772011123
38,0.02804041277216489,0.21478220574606116,0.11783456696742126,0.6047265987025023,0.055360455274010845,0.3220574606116775,0.025158931690889116,0.3192771084337349,0.021755182163632106,0.26853568118628357
39,0.027500135069425686,0.21084337349397592,0.11581753021052821,0.6024096385542169,0.05267707601707278,0.31371640407784984,0.02366416337997731,0.30792400370713624,0.020782682298701532,0.2632066728452271
40,0.02672573702883282,0.20481927710843373,0.11412466007527869,0.5989341983317887,0.05046193743584202,0.30444856348470806,0.022403515406919157,0.2974976830398517,0.019648099122949195,0.25556070435588507
41,0.02562717236659643,0.19601482854494903,0.11252183622381905,0.5959221501390176,0.048264808111369246,0.2954124189063948,0.021142867433861005,0.2859128822984245,0.01856754371747078,0.24860982391102873
42,0.024636663244907882,0.1897590361445783,0.11070290129126371,0.5922150139017609,0.045833558449042806,0.2856811862835959,0.01986421020404488,0.27293790546802593,0.01772110864984602,0.24304911955514366
43,0.02247555243395105,0.17817423540315105,0.10910007743980406,0.5885078776645042,0.04361841986781206,0.2773401297497683,0.01831541412285915,0.2597312326227989,0.01710879392007492,0.23540315106580167
44,0.021755182163632106,0.17191844300278036,0.10731716102076468,0.5852641334569045,0.041799484935256724,0.2692307692307692,0.01676661804167342,0.24976830398517144,0.016496479190303816,0.23007414272474513
45,0.021196895204134925,0.1696014828544949,0.10569632791254704,0.5834105653382762,0.0398364759486376,0.26367006487488415,0.015487960811857295,0.23934198331788692,0.015650044122679056,0.22289156626506024
46,0.01898175662290417,0.16172381835032437,0.10420155960163524,0.5790083410565339,0.03825166135393592,0.255097312326228,0.01431735912258901,0.2293790546802595,0.014947683109118086,0.21524559777571825
47,0.017234858717380733,0.15013901760889714,0.10236461541232193,0.5762279888785913,0.03681092081329804,0.2453660797034291,0.013380877771174384,0.21617238183503243,0.014191294325283196,0.20759962928637626
48,0.016748608784915447,0.1464318813716404,0.10112197669602176,0.5739110287303059,0.03497397662398473,0.2391102873030584,0.012516433446791651,0.2004170528266914,0.013687035136059934,0.2004170528266914
49,0.016496479190303816,0.14573679332715478,0.09935706953374034,0.5715940685820204,0.033407171286041024,0.2319277108433735,0.011688007635924865,0.18836886005560705,0.01311073891980478,0.19416126042632068
50,0.016100275541628396,0.14295644114921224,0.0979523475066184,0.5678869323447636,0.03200244925891908,0.22451343836886006,0.010967637365605921,0.17794253938832252,0.012336340879211915,0.18744207599629287
51,0.015758099663226898,0.13948100092678406,0.09654762547949645,0.5639481000926784,0.03086786608316675,0.2205746061167748,0.010193239325013056,0.164967562557924,0.011868100203504602,0.18257645968489342
52,0.015487960811857295,0.13855421686746988,0.09507086642534263,0.5609360518999074,0.02942712554252886,0.2129286376274328,0.009292776487114377,0.15407784986098239,0.011417868784555262,0.1758572752548656
53,0.015001710879392007,0.13322520852641334,0.0935220703441569,0.556997219647822,0.028148468312712734,0.20806302131603335,0.008482359933005565,0.14341983317886933,0.010877591081816053,0.1716867469879518
54,0.014569488717200641,0.12928637627432807,0.092081329803519,0.5542168674698795,0.02703189439371837,0.20273401297497684,0.007834026689718516,0.13646895273401297,0.01026527635204495,0.16357738646895273
55,0.014299349865831036,0.1274328081556997,0.09062258000612315,0.5509731232622799,0.025807264934176167,0.19717330861909174,0.007167684189673492,0.12766450417052827,0.00970698939254777,0.15685820203892492
56,0.014047220271219407,0.126274328081557,0.08927188574927512,0.5479610750695088,0.024744718785455724,0.19138090824837814,0.0064653231761125215,0.11886005560704356,0.009238748716840457,0.15060240963855423
57,0.01361499810902804,0.11793327154772938,0.08792119149242711,0.5447173308619092,0.023610135609703386,0.18582020389249304,0.005961063986889261,0.10866543095458758,0.008680461757343274,0.1448100092678406
58,0.013326850000900463,0.11422613531047265,0.08649846020854719,0.541241890639481,0.02276370054207863,0.17863762743280814,0.005348749257118159,0.10032437442075996,0.008176202568120013,0.13855421686746988
59,0.0131647666900787,0.11283595922150139,0.08503971041115133,0.5375347544022243,0.022043330271759684,0.17238183503243745,0.004898517838168819,0.0938368860055607,0.007761989662686621,0.133920296570899
60,0.012174257568390152,0.1082020389249305,0.08385109946512508,0.5342910101946247,0.021106848920345058,0.16728452270620944,0.004268193851639743,0.08387395736793327,0.007383795270769176,0.1278962001853568
61,0.01176004466295676,0.10287303058387395,0.08257244223530895,0.5291936978683967,0.020152358312172457,0.1607970342910102,0.0038359716894483765,0.07367933271547729,0.0068795360815459144,0.12465245597775718
62,0.010841572568300106,0.0963855421686747,0.08116772020818701,0.525949953660797,0.019233886217515803,0.15477293790546803,0.0034217587840149836,0.06487488415199258,0.006681434257208205,0.11862835959221502
63,0.01021124858177103,0.09221501390176089,0.07951086858645344,0.5236329935125116,0.018531525203954832,0.1494439295644115,0.003097592162371459,0.056997219647822055,0.006321249122048733,0.11190917516218721
64,0.009923100473643453,0.09059314179796107,0.07826822987015326,0.5208526413345691,0.017937219730941704,0.14411492122335495,0.0027013885136960396,0.0505097312326228,0.005943054730131288,0.10611677479147359
65,0.00950888756821006,0.08480074142724744,0.0768094800727574,0.5157553290083411,0.01656851621733571,0.1417979610750695,0.002341203378536568,0.04448563484708063,0.005456804797666,0.10009267840593142
66,0.00920273020332451,0.08341056533827618,0.07562086912673115,0.5115848007414272,0.01570407189295298,0.13646895273401297,0.0020890737839249374,0.037998146431881374,0.005150647432780449,0.0963855421686747
67,0.008770508041133142,0.07924003707136237,0.07410809155906135,0.5074142724745134,0.014605507230716588,0.13276181649675625,0.001926990473103175,0.03313253012048193,0.0049165270949267925,0.0938368860055607
68,0.008140184054604066,0.0757645968489342,0.07261332324814955,0.5037071362372567,0.013687035136059934,0.1278962001853568,0.0015127775676697824,0.02896200185356812,0.0045563419597673205,0.0896663577386469
69,0.007942082230266358,0.07530120481927711,0.07117258270751166,0.4988415199258573,0.012840600068435175,0.123725671918443,0.0013146757433320727,0.022242817423540315,0.004340230878671637,0.08387395736793327
70,0.007617915608622832,0.07228915662650602,0.07027211986961299,0.4939759036144578,0.012102220541358259,0.12001853568118628,0.001170601689268284,0.019462465245597776,0.004070092027302033,0.07808155699721965
71,0.0067174527707241525,0.0669601482854495,0.06920957372089254,0.49003707136237257,0.011435878041313236,0.11631139944392957,0.0010625461487204424,0.014365152919369786,0.0037459254056585083,0.07530120481927711
72,0.006627406486934284,0.0664967562557924,0.0678768887208025,0.4856348470806302,0.010823563311542132,0.11190917516218721,0.0008104165541088119,0.011353104726598702,0.0034217587840149836,0.0711306765523633
73,0.006483332432870495,0.06510658016682114,0.06661624074774435,0.48053753475440225,0.010301294865560898,0.1077386468952734,0.0004862499324652872,0.008572752548656163,0.0030255551353395647,0.06672845227062095
74,0.006267221351774812,0.06371640407784986,0.06515749095034848,0.4749768303985171,0.00990509121688548,0.10356811862835959,0.0003781943919174456,0.006487488415199258,0.0028094440542438814,0.06348470806302131
75,0.006195184324742918,0.06232622798887859,0.06375276892322654,0.4691844300278035,0.009292776487114377,0.09986098239110287,0.0001981018243377096,0.0037071362372567192,0.0024852774326003567,0.05954587581093605
76,0.005708934392277631,0.058155699721964785,0.06225800061231473,0.46316033364226133,0.008788517297891115,0.09406858202038924,0.00010805554054784159,0.0025486561631139944,0.0023051848650206207,0.05375347544022243
77,0.005168656689538423,0.053985171455050975,0.061087398923046446,0.45968489341983315,0.00841032290597367,0.08943466172381835,9.004628378986799e-05,0.0016218721037998146,0.002107083040682911,0.05097312326227989
78,0.005150647432780449,0.053521779425393885,0.05955661209861869,0.4520389249304912,0.007996110000540277,0.08572752548656164,7.20370270318944e-05,0.0009267840593141798,0.0019630089866191224,0.045180722891566265
79,0.005060601148990581,0.05259499536607971,0.0578457327066112,0.4469416126042632,0.007581897095106885,0.08271547729379054,7.20370270318944e-05,0.0004633920296570899,0.0018009256757973598,0.04077849860982391
80,0.005060601148990581,0.05213160333642261,0.05609883480108776,0.44184430027803523,0.007059628649125651,0.07924003707136237,5.4027770273920795e-05,0.00023169601482854495,0.0014587497973958614,0.037998146431881374
81,0.004880508581410845,0.05097312326227989,0.05476614980099771,0.43582020389249304,0.006609397230176311,0.07692307692307693,1.80092567579736e-05,0.00023169601482854495,0.0013146757433320727,0.03544949026876738
82,0.00475444378410503,0.04958294717330862,0.052983233381958324,0.4309545875810936,0.006123147297711023,0.07460611677479147,1.80092567579736e-05,0.00023169601482854495,0.0012246294595422047,0.030583873957367932
83,0.004664397500315162,0.04911955514365153,0.051380409530498675,0.4237720111214087,0.005816989932825472,0.07182576459684893,0.0,0.00023169601482854495,0.0009544906081726007,0.02664504170528267
84,0.004628378986799215,0.048887859128822986,0.04974156716552308,0.4165894346617238,0.005492823311181947,0.06742354031510658,0.0,0.00023169601482854495,0.0008284258108667855,0.024559777571825765
85,0.0045563419597673205,0.04819277108433735,0.04786860446269382,0.4101019462465246,0.005240693716570317,0.06441149212233549,0.0,0.00023169601482854495,0.0007383795270769175,0.021316033364226137
86,0.004448286419219479,0.045644114921223354,0.04608568804365444,0.40013901760889714,0.005042591892232607,0.061631139944392954,0.0,0.00023169601482854495,0.0006303239865290759,0.018535681186283594
87,0.004340230878671637,0.04494902687673772,0.04403263277324545,0.3897126969416126,0.0047184252705890824,0.057460611677479144,0.0,0.00023169601482854495,0.0005222684459812344,0.01552363299351251
88,0.00430421236515569,0.04448563484708063,0.04224971635420606,0.37812789620018533,0.004412267905703531,0.053985171455050975,0.0,0.0,0.00041421290543339277,0.013438368860055607
89,0.004016064257028112,0.04286376274328082,0.03994453148918544,0.3658480074142725,0.004232175338123796,0.051899907321594066,0.0,0.0,0.0003061573648855512,0.011121408711770158
90,0.0038899994597222974,0.04240037071362372,0.03760332811064887,0.35495829471733087,0.004016064257028112,0.04865616311399444,0.0,0.0,0.000270138851369604,0.008109360518999072
91,0.00385398094620635,0.04216867469879518,0.035316152502386226,0.34151992585727525,0.0037819439191744556,0.04633920296570899,0.0,0.0,0.0001981018243377096,0.0057924003707136235
92,0.003673888378626614,0.040546802594995365,0.03286689358330182,0.32506950880444857,0.0035298143245628254,0.04355885078776645,0.0,0.0,0.00010805554054784159,0.004170528266913809
93,0.003331712500225116,0.036376274328081555,0.030651755002071065,0.30792400370713624,0.0032056477029193007,0.040546802594995365,0.0,0.0,1.80092567579736e-05,0.0016218721037998146
94,0.003187638446161327,0.035912882298424466,0.027842310947827183,0.28637627432808155,0.003097592162371459,0.03822984244670992,0.0,0.0,0.0,0.0
95,0.00315161993264538,0.03568118628359592,0.024420552163812198,0.2606580166821131,0.0028814810812757756,0.037303058387395734,0.0,0.0,0.0,0.0
96,0.0030615736488555116,0.03475440222428174,0.020242404595962323,0.22520852641334568,0.0027193977704540132,0.0345227062094532,0.0,0.0,0.0,0.0
97,0.002917499594791723,0.033364226135310475,0.015578007095647163,0.17608897126969417,0.0025032866893583304,0.03266913809082484,0.0,0.0,0.0,0.0
98,0.002791434797485908,0.03313253012048193,0.009544906081726007,0.11862835959221502,0.002377221892052515,0.031278962001853566,0.0,0.0,0.0,0.0
99,0.002791434797485908,0.0319740500463392,0.0028094440542438814,0.04077849860982391,0.0022691663515046734,0.028498609823911027,0.0,0.0,0.0,0.0
100,0.0026833792569380664,0.03104726598702502,0.0,0.0004633920296570899,0.0019990275001350692,0.026181649675625578,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
