residue,predus,ispred,dockpred,annotated,rfscore,logreg
61_1ACB.E,0.000000,0.110000,0.269790,0,0.106113,0.022344
62_1ACB.E,0.000000,0.060000,0.040040,0,0.020095,0.002715
63_1ACB.E,0.000000,0.020000,0.137110,0,0.049936,0.006561
64_1ACB.E,0.000000,0.000000,0.289070,0,0.099609,0.025989
65_1ACB.E,0.000000,0.000000,0.002130,0,0.007029,0.001892
66_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
67_1ACB.E,0.000000,0.000000,0.000660,0,0.004204,0.001867
68_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
69_1ACB.E,0.000000,0.020000,0.001640,0,0.006733,0.001892
70_1ACB.E,0.000000,0.000000,0.009400,0,0.014266,0.002023
71_1ACB.E,0.000000,0.000000,0.007370,0,0.009960,0.001986
72_1ACB.E,0.000000,0.000000,0.012730,0,0.014266,0.002086
73_1ACB.E,0.000000,0.330000,0.100840,0,0.053950,0.005016
74_1ACB.E,0.000000,0.750000,0.053970,0,0.145183,0.003558
75_1ACB.E,0.000000,0.880000,0.023320,0,0.141172,0.002758
76_1ACB.E,0.000000,0.520000,0.022290,0,0.065213,0.002536
77_1ACB.E,0.000000,0.420000,0.011140,0,0.051600,0.002242
78_1ACB.E,0.000000,0.100000,0.009120,0,0.019934,0.002060
79_1ACB.E,0.000000,0.050000,0.010650,0,0.014546,0.002068
80_1ACB.E,0.000000,0.040000,0.004970,0,0.012724,0.001959
81_1ACB.E,0.000000,0.020000,0.003660,0,0.008270,0.001927
82_1ACB.E,0.000000,0.090000,0.016390,0,0.017782,0.002198
83_1ACB.E,0.000000,0.000000,0.001580,0,0.004173,0.001883
84_1ACB.E,0.000000,0.100000,0.003930,0,0.018915,0.001964
85_1ACB.E,0.000000,0.000000,0.001860,0,0.004484,0.001888
86_1ACB.E,0.000000,0.040000,0.005790,0,0.013312,0.001973
87_1ACB.E,0.000000,0.350000,0.027420,0,0.028433,0.002567
88_1ACB.E,0.000000,0.460000,0.036160,0,0.065214,0.002846
89_1ACB.E,0.000000,0.670000,0.028790,0,0.058978,0.002777
90_1ACB.E,0.000000,0.670000,0.180310,0,0.105060,0.011127
91_1ACB.E,0.000000,0.000000,0.020980,0,0.016872,0.002251
92_1ACB.E,0.000000,0.590000,0.038950,0,0.079256,0.002999
93_1ACB.E,0.000000,0.770000,0.022070,0,0.152162,0.002665
94_1ACB.E,0.085000,0.680000,0.334680,0,0.276415,0.121298
95_1ACB.E,0.085000,0.420000,0.047300,0,0.038698,0.009171
96_1ACB.E,0.051000,0.850000,0.454030,0,0.365224,0.217888
97_1ACB.E,0.112000,0.950000,0.399460,0,0.476890,0.272203
98_1ACB.E,0.200000,0.950000,0.095320,0,0.405981,0.065022
99_1ACB.E,0.200000,0.470000,0.339920,0,0.393480,0.374928
100_1ACB.E,0.084000,0.560000,0.001260,0,0.081041,0.006118
101_1ACB.E,0.000000,0.240000,0.001580,0,0.023430,0.001979
102_1ACB.E,0.000000,0.000000,0.026270,0,0.017435,0.002363
103_1ACB.E,0.000000,0.000000,0.000110,0,0.004869,0.001857
104_1ACB.E,0.000000,0.000000,0.012180,0,0.014266,0.002076
105_1ACB.E,0.000000,0.000000,0.000550,0,0.004204,0.001865
106_1ACB.E,0.000000,0.000000,0.000110,0,0.004869,0.001857
107_1ACB.E,0.000000,0.060000,0.008690,0,0.014075,0.002035
108_1ACB.E,0.000000,0.000000,0.001310,0,0.004173,0.001878
109_1ACB.E,0.000000,0.040000,0.004150,0,0.011713,0.001944
110_1ACB.E,0.000000,0.080000,0.005570,0,0.014908,0.001986
111_1ACB.E,0.000000,0.040000,0.011250,0,0.013844,0.002075
112_1ACB.E,0.000000,0.000000,0.010710,0,0.014266,0.002048
113_1ACB.E,0.000000,0.240000,0.017590,0,0.027342,0.002292
114_1ACB.E,0.000000,0.470000,0.055390,0,0.077200,0.003402
115_1ACB.E,0.000000,0.060000,0.036000,0,0.020095,0.002616
116_1ACB.E,0.000000,0.070000,0.040420,0,0.020175,0.002730
117_1ACB.E,0.000000,0.030000,0.006060,0,0.011893,0.001974
118_1ACB.E,0.000000,0.000000,0.005900,0,0.009331,0.001959
119_1ACB.E,0.000000,0.030000,0.035010,0,0.019888,0.002576
120_1ACB.E,0.000000,0.000000,0.036380,0,0.028697,0.002593
121_1ACB.E,0.000000,0.000000,0.018680,0,0.016565,0.002203
122_1ACB.E,0.000000,0.000000,0.040090,0,0.028697,0.002683
123_1ACB.E,0.000000,0.080000,0.035610,0,0.021579,0.002617
124_1ACB.E,0.000000,0.000000,0.020920,0,0.016872,0.002249
125_1ACB.E,0.000000,0.050000,0.024140,0,0.015978,0.002341
126_1ACB.E,0.000000,0.100000,0.007980,0,0.019934,0.002039
127_1ACB.E,0.000000,0.040000,0.008190,0,0.013758,0.002017
128_1ACB.E,0.000000,0.030000,0.012290,0,0.012312,0.002091
129_1ACB.E,0.000000,0.060000,0.007920,0,0.014222,0.002021
130_1ACB.E,0.000000,0.000000,0.006120,0,0.009542,0.001963
131_1ACB.E,0.000000,0.040000,0.010540,0,0.013844,0.002062
132_1ACB.E,0.000000,0.060000,0.022120,0,0.016173,0.002303
133_1ACB.E,0.000000,0.210000,0.034360,0,0.046611,0.002658
134_1ACB.E,0.000000,0.040000,0.019610,0,0.015288,0.002241
135_1ACB.E,0.000000,0.030000,0.029880,0,0.016283,0.002458
136_1ACB.E,0.000000,0.000000,0.001470,0,0.004173,0.001881
137_1ACB.E,0.000000,0.000000,0.000110,0,0.004869,0.001857
138_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
139_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
140_1ACB.E,0.000000,0.000000,0.000050,0,0.003908,0.001856
141_1ACB.E,0.000000,0.000000,0.065490,0,0.038544,0.003388
142_1ACB.E,0.000000,0.000000,0.042930,0,0.031091,0.002754
143_1ACB.E,0.093000,0.000000,0.548100,0,0.119256,0.486890
144_1ACB.E,0.085000,0.050000,0.012840,0,0.017712,0.006202
145_1ACB.E,0.139000,0.520000,0.169010,0,0.279651,0.054551
146_1ACB.E,0.455000,0.980000,0.877370,1,0.567832,0.999588
149_1ACB.E,0.020000,0.900000,0.640790,0,0.373337,0.514677
150_1ACB.E,0.085000,0.460000,0.184080,0,0.119916,0.031871
151_1ACB.E,0.085000,0.380000,0.440870,0,0.166339,0.256591
152_1ACB.E,0.084000,0.000000,0.042440,0,0.017061,0.007947
153_1ACB.E,0.112000,0.140000,0.086960,0,0.048043,0.017444
154_1ACB.E,0.000000,0.040000,0.012400,0,0.014203,0.002097
155_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
156_1ACB.E,0.000000,0.000000,0.001580,0,0.004173,0.001883
157_1ACB.E,0.000000,0.000000,0.000710,0,0.004204,0.001868
158_1ACB.E,0.000000,0.000000,0.001800,0,0.004484,0.001887
159_1ACB.E,0.000000,0.020000,0.012890,0,0.009455,0.002098
160_1ACB.E,0.000000,0.000000,0.007920,0,0.009960,0.001996
161_1ACB.E,0.000000,0.030000,0.031300,0,0.015992,0.002490
162_1ACB.E,0.000000,0.000000,0.015020,0,0.015016,0.002131
163_1ACB.E,0.000000,0.000000,0.026820,0,0.017435,0.002375
164_1ACB.E,0.009000,0.080000,0.011960,0,0.009042,0.002361
165_1ACB.E,0.051000,0.060000,0.001090,0,0.004629,0.003627
166_1ACB.E,0.035000,0.410000,0.014090,0,0.033013,0.003586
167_1ACB.E,0.035000,0.220000,0.042930,0,0.038002,0.004493
168_1ACB.E,0.000000,0.000000,0.003060,0,0.004971,0.001909
169_1ACB.E,0.186000,0.310000,0.040260,0,0.040519,0.029768
170_1ACB.E,0.084000,0.110000,0.109140,0,0.036373,0.014927
171_1ACB.E,0.181000,0.080000,0.154200,0,0.141859,0.072737
172_1ACB.E,0.299000,0.480000,0.239470,0,0.227457,0.456559
173_1ACB.E,0.111000,0.210000,0.056320,0,0.045720,0.013232
174_1ACB.E,0.141000,0.530000,0.049220,0,0.046123,0.019286
175_1ACB.E,0.185000,0.940000,0.254710,0,0.399821,0.199408
176_1ACB.E,0.040000,0.000000,0.000380,0,0.006796,0.003095
177_1ACB.E,0.040000,0.860000,0.010650,0,0.038085,0.004062
178_1ACB.E,0.000000,0.560000,0.001310,0,0.051384,0.002109
179_1ACB.E,0.000000,0.000000,0.000330,0,0.004466,0.001861
180_1ACB.E,0.000000,0.000000,0.004370,0,0.006049,0.001932
181_1ACB.E,0.000000,0.000000,0.000380,0,0.004204,0.001862
182_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
183_1ACB.E,0.000000,0.000000,0.000160,0,0.004166,0.001858
184_1ACB.E,0.000000,0.000000,0.021360,0,0.016872,0.002258
185_1ACB.E,0.000000,0.200000,0.051460,0,0.051757,0.003104
186_1ACB.E,0.000000,0.110000,0.047250,0,0.031986,0.002931
187_1ACB.E,0.000000,0.100000,0.039000,0,0.029716,0.002711
188_1ACB.E,0.000000,0.000000,0.009450,0,0.014266,0.002024
189_1ACB.E,0.178000,0.000000,0.002620,0,0.058853,0.018038
190_1ACB.E,0.186000,0.000000,0.021630,0,0.064460,0.023660
191_1ACB.E,0.494000,0.000000,0.146830,1,0.197922,0.795033
192_1ACB.E,1.000000,0.190000,0.900580,1,0.700975,1.000000
193_1ACB.E,0.141000,0.640000,0.465940,1,0.314062,0.483555
194_1ACB.E,0.000000,0.000000,0.024740,0,0.017435,0.002330
195_1ACB.E,0.126000,0.460000,0.319710,1,0.186638,0.162235
196_1ACB.E,0.000000,0.000000,0.002680,0,0.005007,0.001902
197_1ACB.E,0.000000,0.000000,0.000050,0,0.003908,0.001856
198_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
199_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
200_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
201_1ACB.E,0.000000,0.000000,0.002790,0,0.005007,0.001904
202_1ACB.E,0.000000,0.520000,0.032390,0,0.102702,0.002783
203_1ACB.E,0.000000,0.270000,0.020540,0,0.031070,0.002370
204_1ACB.E,0.000000,0.140000,0.040310,0,0.034364,0.002767
205_1ACB.E,0.000000,0.080000,0.036430,0,0.021579,0.002637
206_1ACB.E,0.000000,0.220000,0.023050,0,0.028947,0.002401
207_1ACB.E,0.000000,0.000000,0.014370,0,0.013877,0.002118
208_1ACB.E,0.000000,0.000000,0.008470,0,0.009960,0.002006
209_1ACB.E,0.000000,0.000000,0.000050,0,0.003908,0.001856
210_1ACB.E,0.000000,0.000000,0.000110,0,0.004869,0.001857
211_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
212_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
213_1ACB.E,0.000000,0.000000,0.021360,0,0.016872,0.002258
214_1ACB.E,0.000000,0.000000,0.180590,1,0.079747,0.009724
215_1ACB.E,0.141000,0.640000,0.323210,1,0.271464,0.200825
216_1ACB.E,0.186000,0.880000,0.309550,1,0.307986,0.292284
217_1ACB.E,0.186000,0.000000,0.302290,0,0.146156,0.243503
218_1ACB.E,0.186000,0.640000,0.775820,1,0.541424,0.966525
219_1ACB.E,0.111000,0.520000,0.339000,0,0.147397,0.162127
220_1ACB.E,0.000000,0.000000,0.114380,0,0.052626,0.005306
221_1ACB.E,0.052000,0.460000,0.090680,0,0.091704,0.009062
222_1ACB.E,0.000000,0.340000,0.049980,0,0.041210,0.003152
223_1ACB.E,0.000000,0.370000,0.106520,0,0.055848,0.005328
224_1ACB.E,0.024000,0.040000,0.097450,0,0.025439,0.006208
225_1ACB.E,0.000000,0.000000,0.005680,0,0.009444,0.001955
226_1ACB.E,0.085000,0.000000,0.002620,0,0.014233,0.005590
227_1ACB.E,0.000000,0.000000,0.003610,0,0.006339,0.001918
228_1ACB.E,0.000000,0.000000,0.000330,0,0.004466,0.001861
229_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
230_1ACB.E,0.000000,0.020000,0.000600,0,0.006658,0.001874
231_1ACB.E,0.000000,0.000000,0.000000,0,0.004469,0.001856
232_1ACB.E,0.000000,0.020000,0.000660,0,0.006658,0.001875
233_1ACB.E,0.000000,0.030000,0.001370,0,0.008341,0.001891
234_1ACB.E,0.000000,0.000000,0.000660,0,0.004204,0.001867
235_1ACB.E,0.000000,0.000000,0.011690,0,0.014266,0.002066
236_1ACB.E,0.000000,0.180000,0.010870,0,0.021741,0.002129
237_1ACB.E,0.000000,0.630000,0.020700,0,0.084083,0.002557
238_1ACB.E,0.000000,0.000000,0.010490,0,0.014266,0.002044
239_1ACB.E,0.000000,0.920000,0.033540,0,0.201948,0.003055
240_1ACB.E,0.000000,0.890000,0.024580,0,0.145287,0.002796
241_1ACB.E,0.000000,0.000000,0.018080,0,0.016205,0.002191
242_1ACB.E,0.000000,0.690000,0.030810,0,0.106550,0.002841
243_1ACB.E,0.000000,0.460000,0.030100,0,0.061229,0.002691
244_1ACB.E,0.000000,0.810000,0.025070,0,0.122225,0.002763
245_1ACB.E,0.000000,0.710000,0.035340,0,0.080943,0.002974
8_1ACB.I,0.033000,0.310000,0.886690,0,0.167772,0.686588
9_1ACB.I,0.047000,0.060000,0.490380,0,0.110328,0.025643
10_1ACB.I,0.000000,0.000000,0.217340,0,0.093461,0.003596
11_1ACB.I,0.000000,0.020000,0.244230,0,0.060303,0.005095
12_1ACB.I,0.000000,0.020000,0.273520,0,0.062383,0.005526
13_1ACB.I,0.000000,0.000000,0.018280,0,0.016365,0.002068
14_1ACB.I,0.000000,0.060000,0.109290,0,0.043914,0.006057
15_1ACB.I,0.000000,0.010000,0.070530,0,0.027936,0.002743
16_1ACB.I,0.000000,0.010000,0.093410,0,0.034897,0.002923
17_1ACB.I,0.000000,0.010000,0.059720,0,0.021093,0.002662
18_1ACB.I,0.000000,0.000000,0.331900,0,0.097653,0.004942
19_1ACB.I,0.000000,0.020000,0.401380,0,0.073970,0.007872
20_1ACB.I,0.047000,0.010000,0.071590,0,0.029258,0.004103
21_1ACB.I,0.000000,0.000000,0.004210,0,0.006063,0.001989
22_1ACB.I,0.070000,0.010000,0.795200,0,0.054568,0.036292
23_1ACB.I,0.078000,0.010000,0.141930,0,0.049833,0.006488
24_1ACB.I,0.049000,0.010000,0.196670,0,0.033270,0.005904
25_1ACB.I,0.000000,0.000000,0.086130,0,0.048344,0.002498
26_1ACB.I,0.079000,0.020000,0.274760,0,0.069217,0.010824
27_1ACB.I,0.049000,0.310000,0.211120,0,0.059352,0.276540
28_1ACB.I,0.055000,0.170000,0.421760,0,0.054054,0.095505
29_1ACB.I,0.031000,0.030000,0.459180,0,0.107058,0.013743
30_1ACB.I,0.031000,0.020000,0.399940,0,0.044750,0.010191
31_1ACB.I,0.086000,0.020000,0.614990,0,0.066172,0.029105
32_1ACB.I,0.086000,0.000000,0.697580,0,0.136631,0.027865
33_1ACB.I,0.168000,0.050000,0.653270,0,0.215929,0.092089
34_1ACB.I,0.033000,0.000000,0.475930,0,0.096026,0.009736
35_1ACB.I,0.078000,0.020000,0.902960,0,0.079479,0.058791
36_1ACB.I,0.009000,0.000000,0.749740,0,0.137444,0.016891
37_1ACB.I,0.000000,0.040000,0.648290,0,0.139154,0.020361
38_1ACB.I,0.000000,0.030000,0.605700,0,0.143180,0.015833
39_1ACB.I,0.000000,0.020000,0.338410,0,0.065596,0.006614
40_1ACB.I,0.000000,0.050000,0.439090,0,0.115322,0.013138
41_1ACB.I,0.000000,0.350000,0.712890,1,0.198845,0.638344
42_1ACB.I,0.166000,0.960000,0.698730,1,0.630244,0.999967
43_1ACB.I,0.227000,0.250000,0.684560,1,0.210223,0.741131
44_1ACB.I,0.185000,0.960000,0.552490,1,0.566057,0.999958
45_1ACB.I,0.281000,0.670000,0.577090,1,0.422735,0.999077
46_1ACB.I,0.245000,0.980000,0.503680,1,0.539839,0.999978
47_1ACB.I,0.649000,0.970000,0.778830,1,0.615782,1.000000
48_1ACB.I,1.000000,0.170000,0.590680,1,0.360839,0.998144
49_1ACB.I,0.433000,0.240000,1.000000,1,0.296926,0.972118
50_1ACB.I,0.306000,0.120000,0.531820,0,0.203192,0.380673
51_1ACB.I,0.306000,0.000000,0.324820,0,0.255267,0.062199
52_1ACB.I,0.000000,0.000000,0.036460,0,0.028042,0.002176
53_1ACB.I,0.222000,0.100000,0.613170,0,0.231898,0.222375
54_1ACB.I,0.000000,0.000000,0.049770,0,0.030909,0.002258
55_1ACB.I,0.047000,0.260000,0.459470,1,0.231756,0.274061
56_1ACB.I,0.000000,0.050000,0.629150,0,0.155944,0.022109
57_1ACB.I,0.000000,0.040000,0.105080,0,0.045765,0.004554
58_1ACB.I,0.000000,0.010000,0.356880,0,0.050857,0.006072
59_1ACB.I,0.000000,0.010000,0.199350,0,0.044456,0.003923
60_1ACB.I,0.000000,0.010000,0.111970,0,0.034243,0.003078
61_1ACB.I,0.000000,0.010000,0.381180,0,0.047393,0.006495
62_1ACB.I,0.000000,0.020000,0.042780,0,0.022814,0.002913
63_1ACB.I,0.000000,0.000000,0.025270,0,0.017281,0.002109
64_1ACB.I,0.000000,0.010000,0.167580,0,0.036380,0.003592
65_1ACB.I,0.000000,0.010000,0.374680,0,0.047848,0.006379
66_1ACB.I,0.000000,0.020000,0.374870,0,0.063786,0.007316
67_1ACB.I,0.000000,0.000000,0.136280,0,0.048412,0.002871
68_1ACB.I,0.176000,0.010000,0.624080,1,0.150667,0.054612
69_1ACB.I,0.078000,0.000000,0.536700,0,0.113486,0.016812
70_1ACB.I,0.258000,0.010000,0.372090,0,0.136068,0.054492
1_1AHW.A,0.000000,0.050000,0.022850,0,0.015490,0.009863
2_1AHW.A,0.000000,0.000000,0.002490,0,0.005112,0.006670
3_1AHW.A,0.000000,0.010000,0.006800,0,0.009256,0.007232
4_1AHW.A,0.000000,0.000000,0.003070,0,0.004998,0.006713
5_1AHW.A,0.000000,0.010000,0.008800,0,0.009102,0.007395
6_1AHW.A,0.000000,0.000000,0.009430,0,0.014233,0.007206
7_1AHW.A,0.000000,0.000000,0.015380,0,0.014096,0.007700
8_1AHW.A,0.000000,0.000000,0.024360,0,0.017335,0.008509
9_1AHW.A,0.000000,0.030000,0.030630,0,0.015720,0.010069
10_1AHW.A,0.000000,0.020000,0.041080,0,0.022629,0.010943
11_1AHW.A,0.000000,0.080000,0.029030,0,0.017603,0.011657
12_1AHW.A,0.034000,0.040000,0.049350,0,0.010950,0.011424
13_1AHW.A,0.000000,0.000000,0.010890,0,0.014233,0.007324
14_1AHW.A,0.000000,0.090000,0.011510,0,0.013457,0.009916
15_1AHW.A,0.000000,0.130000,0.002050,0,0.017939,0.010181
16_1AHW.A,0.000000,0.020000,0.002490,0,0.007740,0.007124
17_1AHW.A,0.013000,0.020000,0.016270,0,0.004621,0.007949
18_1AHW.A,0.000000,0.020000,0.013870,0,0.009683,0.008087
19_1AHW.A,0.000000,0.000000,0.006620,0,0.010151,0.006984
20_1AHW.A,0.000000,0.010000,0.010230,0,0.009027,0.007514
21_1AHW.A,0.000000,0.000000,0.001420,0,0.004197,0.006590
22_1AHW.A,0.000000,0.010000,0.005250,0,0.008685,0.007108
23_1AHW.A,0.000000,0.000000,0.000130,0,0.004350,0.006496
24_1AHW.A,0.000000,0.010000,0.010710,0,0.009027,0.007554
25_1AHW.A,0.000000,0.000000,0.000980,0,0.004231,0.006558
26_1AHW.A,0.000000,0.010000,0.002490,0,0.005937,0.006893
27_1AHW.A,0.000000,0.020000,0.023300,0,0.010502,0.008981
28_1AHW.A,0.000000,0.330000,0.093980,0,0.051652,0.053074
29_1AHW.A,0.000000,0.000000,0.009380,0,0.014233,0.007202
30_1AHW.A,0.237000,0.490000,0.497130,1,0.267597,0.797011
31_1AHW.A,0.121000,0.460000,0.368560,0,0.244917,0.554746
32_1AHW.A,0.569000,0.840000,0.779530,1,0.464642,0.989739
33_1AHW.A,0.000000,0.000000,0.000090,0,0.004000,0.006493
34_1AHW.A,0.000000,0.000000,0.001330,0,0.004197,0.006584
35_1AHW.A,0.000000,0.000000,0.000000,0,0.004486,0.006487
36_1AHW.A,0.000000,0.000000,0.000040,0,0.004000,0.006490
37_1AHW.A,0.000000,0.000000,0.000530,0,0.004261,0.006525
38_1AHW.A,0.000000,0.000000,0.000490,0,0.004261,0.006522
39_1AHW.A,0.000000,0.000000,0.000930,0,0.004231,0.006555
40_1AHW.A,0.000000,0.150000,0.001780,0,0.024164,0.010839
41_1AHW.A,0.000000,0.260000,0.005650,0,0.027124,0.016219
42_1AHW.A,0.000000,0.410000,0.003730,0,0.047649,0.025858
43_1AHW.A,0.000000,0.100000,0.002130,0,0.019808,0.009233
44_1AHW.A,0.000000,0.000000,0.000890,0,0.004231,0.006552
45_1AHW.A,0.000000,0.610000,0.009510,0,0.064657,0.052137
46_1AHW.A,0.000000,0.000000,0.004800,0,0.006046,0.006844
47_1AHW.A,0.000000,0.000000,0.000400,0,0.004261,0.006516
48_1AHW.A,0.000000,0.000000,0.003380,0,0.006275,0.006736
49_1AHW.A,0.302000,0.690000,0.653760,0,0.352505,0.972567
50_1AHW.A,0.620000,0.990000,0.855150,1,0.565626,0.996802
51_1AHW.A,0.000000,0.000000,0.015690,0,0.013807,0.007726
52_1AHW.A,0.108000,0.350000,0.261900,0,0.155440,0.214497
53_1AHW.A,0.202000,0.990000,0.516520,0,0.594750,0.966552
54_1AHW.A,0.108000,0.990000,0.282000,0,0.398197,0.741063
55_1AHW.A,0.202000,0.000000,0.219490,0,0.121950,0.037135
56_1AHW.A,0.160000,0.800000,0.246340,0,0.373381,0.461032
57_1AHW.A,0.000000,0.470000,0.118080,0,0.074714,0.104663
58_1AHW.A,0.000000,0.000000,0.053130,0,0.030080,0.011714
59_1AHW.A,0.000000,0.160000,0.022270,0,0.023459,0.014056
60_1AHW.A,0.000000,0.690000,0.067090,0,0.078211,0.120403
61_1AHW.A,0.000000,0.000000,0.014490,0,0.013749,0.007624
62_1AHW.A,0.000000,0.000000,0.019740,0,0.016764,0.008083
63_1AHW.A,0.000000,0.060000,0.038150,0,0.019704,0.012079
64_1AHW.A,0.000000,0.000000,0.035340,0,0.027954,0.009614
65_1AHW.A,0.000000,0.040000,0.044500,0,0.021261,0.012137
66_1AHW.A,0.000000,0.150000,0.050950,0,0.039561,0.018673
67_1AHW.A,0.000000,0.040000,0.092610,0,0.038714,0.020647
68_1AHW.A,0.000000,0.000000,0.024540,0,0.017335,0.008526
69_1AHW.A,0.000000,0.020000,0.006270,0,0.011357,0.007430
70_1AHW.A,0.000000,0.020000,0.008800,0,0.010233,0.007643
71_1AHW.A,0.000000,0.000000,0.003330,0,0.006943,0.006732
72_1AHW.A,0.000000,0.010000,0.005200,0,0.008685,0.007104
73_1AHW.A,0.000000,0.000000,0.000130,0,0.004350,0.006496
74_1AHW.A,0.000000,0.030000,0.008400,0,0.012365,0.007864
75_1AHW.A,0.000000,0.000000,0.000440,0,0.004261,0.006519
76_1AHW.A,0.000000,0.010000,0.011200,0,0.009027,0.007596
77_1AHW.A,0.000000,0.020000,0.003870,0,0.008167,0.007234
78_1AHW.A,0.000000,0.000000,0.000440,0,0.004261,0.006519
79_1AHW.A,0.000000,0.140000,0.005020,0,0.018012,0.010873
80_1AHW.A,0.000000,0.020000,0.000840,0,0.006545,0.006994
81_1AHW.A,0.000000,0.030000,0.003820,0,0.010434,0.007472
82_1AHW.A,0.000000,0.000000,0.000270,0,0.004203,0.006506
83_1AHW.A,0.000000,0.000000,0.000090,0,0.004000,0.006493
