residue,predus,ispred,dockpred,annotated,rfscore,logreg
65_1ACB.E,0.0,0.0,0.00213,0,0.0,0.0018923359092770954
66_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
67_1ACB.E,0.0,0.0,0.00066,0,0.0,0.001866921002907614
68_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
69_1ACB.E,0.0,0.02,0.00164,0,0.0,0.0018916346019331811
70_1ACB.E,0.0,0.0,0.0094,0,0.0,0.0020231954647860605
71_1ACB.E,0.0,0.0,0.00737,0,0.0,0.0019857725606008086
72_1ACB.E,0.0,0.0,0.01273,0,0.0,0.0020861140325150185
73_1ACB.E,0.0,0.33,0.10084,0,0.43,0.005016475541008633
74_1ACB.E,0.0,0.75,0.05397,0,0.43,0.003558314952314297
75_1ACB.E,0.0,0.88,0.02332,0,0.43,0.002758176654872587
76_1ACB.E,0.0,0.52,0.02229,0,0.43,0.002536292979248851
77_1ACB.E,0.0,0.42,0.01114,0,0.43,0.0022423471341115773
78_1ACB.E,0.0,0.1,0.00912,0,0.0,0.0020601567617404655
79_1ACB.E,0.0,0.05,0.01065,0,0.0,0.0020678585432444374
80_1ACB.E,0.0,0.04,0.00497,0,0.0,0.0019585539696057425
81_1ACB.E,0.0,0.02,0.00366,0,0.0,0.0019271095935885904
82_1ACB.E,0.0,0.09,0.01639,0,0.0,0.002198046601850105
83_1ACB.E,0.0,0.0,0.00158,0,0.0,0.0018827867495673479
84_1ACB.E,0.0,0.1,0.00393,0,0.0,0.0019641300374138386
85_1ACB.E,0.0,0.0,0.00186,0,0.0,0.0018876421146342345
86_1ACB.E,0.0,0.04,0.00579,0,0.0,0.001973381073827898
87_1ACB.E,0.0,0.35,0.02742,0,0.43,0.0025669605688910134
88_1ACB.E,0.0,0.46,0.03616,0,0.43,0.0028456194086384336
89_1ACB.E,0.0,0.67,0.02879,0,0.43,0.002777205631031324
90_1ACB.E,0.0,0.67,0.18031,0,0.43,0.011127083901460897
91_1ACB.E,0.0,0.0,0.02098,0,0.0,0.00225053240222014
92_1ACB.E,0.0,0.59,0.03895,0,0.43,0.0029989916447537433
93_1ACB.E,0.0,0.77,0.02207,0,0.43,0.0026653888467183338
94_1ACB.E,0.085,0.68,0.33468,0,0.37,0.12129756591297257
95_1ACB.E,0.085,0.42,0.0473,0,0.37,0.009171419907529711
96_1ACB.E,0.051,0.85,0.45403,0,0.54,0.21788841401460474
97_1ACB.E,0.112,0.95,0.39946,0,0.42,0.27220254020384155
98_1ACB.E,0.2,0.95,0.09532,0,0.48,0.06502166769793137
99_1ACB.E,0.2,0.47,0.33992,0,0.48,0.3749279028965007
100_1ACB.E,0.084,0.56,0.00126,0,0.37,0.006117545152766223
101_1ACB.E,0.0,0.24,0.00158,0,0.19,0.0019785972328355945
102_1ACB.E,0.0,0.0,0.02627,0,0.0,0.002362699504862493
103_1ACB.E,0.0,0.0,0.00011,0,0.0,0.0018574998539519648
104_1ACB.E,0.0,0.0,0.01218,0,0.0,0.002075589057545177
105_1ACB.E,0.0,0.0,0.00055,0,0.0,0.0018650329652898407
106_1ACB.E,0.0,0.0,0.00011,0,0.0,0.0018574998539519648
107_1ACB.E,0.0,0.06,0.00869,0,0.0,0.002035122352567173
108_1ACB.E,0.0,0.0,0.00131,0,0.0,0.001878116596316228
109_1ACB.E,0.0,0.04,0.00415,0,0.0,0.0019438380526440359
110_1ACB.E,0.0,0.08,0.00557,0,0.0,0.001985750744577135
111_1ACB.E,0.0,0.04,0.01125,0,0.0,0.002075005097214113
112_1ACB.E,0.0,0.0,0.01071,0,0.0,0.0020477180298614645
113_1ACB.E,0.0,0.24,0.01759,0,0.19,0.002292436237843467
114_1ACB.E,0.0,0.47,0.05539,0,0.43,0.0034024982629916782
115_1ACB.E,0.0,0.06,0.036,0,0.0,0.0026160127055129996
116_1ACB.E,0.0,0.07,0.04042,0,0.0,0.0027301099908976444
117_1ACB.E,0.0,0.03,0.00606,0,0.0,0.0019742007023885047
118_1ACB.E,0.0,0.0,0.0059,0,0.0,0.0019591052219027935
119_1ACB.E,0.0,0.03,0.03501,0,0.0,0.0025762923589048243
120_1ACB.E,0.0,0.0,0.03638,0,0.0,0.0025928137855840898
121_1ACB.E,0.0,0.0,0.01868,0,0.0,0.0022034364617705116
122_1ACB.E,0.0,0.0,0.04009,0,0.0,0.0026827525249500735
123_1ACB.E,0.0,0.08,0.03561,0,0.0,0.0026174486189649154
124_1ACB.E,0.0,0.0,0.02092,0,0.0,0.0022492911462353767
125_1ACB.E,0.0,0.05,0.02414,0,0.0,0.002340952925034127
126_1ACB.E,0.0,0.1,0.00798,0,0.0,0.0020386704246802313
127_1ACB.E,0.0,0.04,0.00819,0,0.0,0.002017424347960214
128_1ACB.E,0.0,0.03,0.01229,0,0.0,0.002090618678950119
129_1ACB.E,0.0,0.06,0.00792,0,0.0,0.002020761320784997
130_1ACB.E,0.0,0.0,0.00612,0,0.0,0.001963073391549876
131_1ACB.E,0.0,0.04,0.01054,0,0.0,0.002061500422951644
132_1ACB.E,0.0,0.06,0.02212,0,0.0,0.002302632744491542
133_1ACB.E,0.0,0.21,0.03436,0,0.14,0.0026580096217754742
134_1ACB.E,0.0,0.04,0.01961,0,0.0,0.0022408151862402456
135_1ACB.E,0.0,0.03,0.02988,0,0.0,0.002457622255712935
136_1ACB.E,0.0,0.0,0.00147,0,0.0,0.001880882696982141
137_1ACB.E,0.0,0.0,0.00011,0,0.0,0.0018574998539519648
138_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
139_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
140_1ACB.E,0.0,0.0,5e-05,0,0.0,0.0018564749673341307
141_1ACB.E,0.0,0.0,0.06549,0,0.0,0.0033879054117407254
142_1ACB.E,0.0,0.0,0.04293,0,0.0,0.002753697210607912
143_1ACB.E,0.093,0.0,0.5481,0,0.0,0.4868903096420642
144_1ACB.E,0.085,0.05,0.01284,0,0.0,0.0062018451721428955
145_1ACB.E,0.139,0.52,0.16901,0,0.49,0.05455124710107505
146_1ACB.E,0.455,0.98,0.87737,1,0.95,0.9995881205612235
149_1ACB.E,0.02,0.9,0.64079,0,0.84,0.5146774572478247
150_1ACB.E,0.085,0.46,0.18408,0,0.37,0.031871477817370354
151_1ACB.E,0.085,0.38,0.44087,0,0.53,0.25659144959070085
152_1ACB.E,0.084,0.0,0.04244,0,0.0,0.007946861468078803
153_1ACB.E,0.112,0.14,0.08696,0,0.0,0.017443532446856768
154_1ACB.E,0.0,0.04,0.0124,0,0.0,0.0020970664176222765
155_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
156_1ACB.E,0.0,0.0,0.00158,0,0.0,0.0018827867495673479
157_1ACB.E,0.0,0.0,0.00071,0,0.0,0.0018677798323697126
158_1ACB.E,0.0,0.0,0.0018,0,0.0,0.0018866006282791466
159_1ACB.E,0.0,0.02,0.01289,0,0.0,0.0020978437269752208
160_1ACB.E,0.0,0.0,0.00792,0,0.0,0.0019958430015907477
161_1ACB.E,0.0,0.03,0.0313,0,0.0,0.002489913764669316
162_1ACB.E,0.0,0.0,0.01502,0,0.0,0.0021305117649418545
163_1ACB.E,0.0,0.0,0.02682,0,0.0,0.0023746769058147054
164_1ACB.E,0.009,0.08,0.01196,0,0.0,0.002361047167650026
165_1ACB.E,0.051,0.06,0.00109,0,0.0,0.0036266265150172077
166_1ACB.E,0.035,0.41,0.01409,0,0.4,0.003585663902425782
167_1ACB.E,0.035,0.22,0.04293,0,0.17,0.004492637537946614
168_1ACB.E,0.0,0.0,0.00306,0,0.0,0.001908592771936605
169_1ACB.E,0.186,0.31,0.04026,0,0.37,0.029768302933468063
170_1ACB.E,0.084,0.11,0.10914,0,0.0,0.014927255322552634
171_1ACB.E,0.181,0.08,0.1542,0,0.07,0.07273673556071072
172_1ACB.E,0.299,0.48,0.23947,0,0.46,0.456559146460221
173_1ACB.E,0.111,0.21,0.05632,0,0.18,0.013232188085872953
174_1ACB.E,0.141,0.53,0.04922,0,0.49,0.019285727746661502
175_1ACB.E,0.185,0.94,0.25471,0,0.48,0.19940814815857566
176_1ACB.E,0.04,0.0,0.00038,0,0.0,0.003095030524692374
177_1ACB.E,0.04,0.86,0.01065,0,0.4,0.004061996434087853
178_1ACB.E,0.0,0.56,0.00131,0,0.43,0.0021087127848744276
179_1ACB.E,0.0,0.0,0.00033,0,0.0,0.0018612626056245581
180_1ACB.E,0.0,0.0,0.00437,0,0.0,0.0019317289597697515
181_1ACB.E,0.0,0.0,0.00038,0,0.0,0.0018621188369412546
182_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
183_1ACB.E,0.0,0.0,0.00016,0,0.0,0.0018583543575235143
184_1ACB.E,0.0,0.0,0.02136,0,0.0,0.0022584095764246865
185_1ACB.E,0.0,0.2,0.05146,0,0.09,0.0031038547278185976
186_1ACB.E,0.0,0.11,0.04725,0,0.0,0.0029310810537308144
187_1ACB.E,0.0,0.1,0.039,0,0.0,0.0027114698045478964
188_1ACB.E,0.0,0.0,0.00945,0,0.0,0.0020241260385477026
189_1ACB.E,0.178,0.0,0.00262,0,0.12,0.01803812159494197
190_1ACB.E,0.186,0.0,0.02163,0,0.12,0.02366027541278423
191_1ACB.E,0.494,0.0,0.14683,1,0.11,0.795032623598588
192_1ACB.E,1.0,0.19,0.90058,1,0.94,0.999999620355897
193_1ACB.E,0.141,0.64,0.46594,1,0.98,0.4835548558037338
194_1ACB.E,0.0,0.0,0.02474,0,0.0,0.002329696637459328
195_1ACB.E,0.126,0.46,0.31971,1,0.49,0.1622349623667241
196_1ACB.E,0.0,0.0,0.00268,0,0.0,0.0019019334083399178
197_1ACB.E,0.0,0.0,5e-05,0,0.0,0.0018564749673341307
198_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
199_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
200_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
201_1ACB.E,0.0,0.0,0.00279,0,0.0,0.0019038587303045623
202_1ACB.E,0.0,0.52,0.03239,0,0.43,0.002783011397813877
203_1ACB.E,0.0,0.27,0.02054,0,0.19,0.0023701176888835857
204_1ACB.E,0.0,0.14,0.04031,0,0.0,0.002767089414665296
205_1ACB.E,0.0,0.08,0.03643,0,0.0,0.00263725066113051
206_1ACB.E,0.0,0.22,0.02305,0,0.19,0.0024005061577060715
207_1ACB.E,0.0,0.0,0.01437,0,0.0,0.0021178148174144317
208_1ACB.E,0.0,0.0,0.00847,0,0.0,0.00200596441012175
209_1ACB.E,0.0,0.0,5e-05,0,0.0,0.0018564749673341307
210_1ACB.E,0.0,0.0,0.00011,0,0.0,0.0018574998539519648
211_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
212_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
213_1ACB.E,0.0,0.0,0.02136,0,0.0,0.0022584095764246865
214_1ACB.E,0.0,0.0,0.18059,1,0.0,0.00972352400449874
215_1ACB.E,0.141,0.64,0.32321,1,0.49,0.200825236780565
216_1ACB.E,0.186,0.88,0.30955,1,0.48,0.29228445598177233
217_1ACB.E,0.186,0.0,0.30229,0,0.12,0.24350335910954762
218_1ACB.E,0.186,0.64,0.77582,1,0.99,0.966524874190569
219_1ACB.E,0.111,0.52,0.339,0,0.42,0.16212719237505147
220_1ACB.E,0.0,0.0,0.11438,0,0.0,0.005305984297003147
221_1ACB.E,0.052,0.46,0.09068,0,0.37,0.009061867812830722
222_1ACB.E,0.0,0.34,0.04998,0,0.43,0.0031517803524356586
223_1ACB.E,0.0,0.37,0.10652,0,0.43,0.005328379273230581
224_1ACB.E,0.024,0.04,0.09745,0,0.0,0.006207686655965025
225_1ACB.E,0.0,0.0,0.00568,0,0.0,0.0019551450578266794
226_1ACB.E,0.085,0.0,0.00262,0,0.0,0.005589661620093429
227_1ACB.E,0.0,0.0,0.00361,0,0.0,0.00191827256366059
228_1ACB.E,0.0,0.0,0.00033,0,0.0,0.0018612626056245581
229_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
230_1ACB.E,0.0,0.02,0.0006,0,0.0,0.001873625193339423
231_1ACB.E,0.0,0.0,0.0,0,0.0,0.0018556213263322236
232_1ACB.E,0.0,0.02,0.00066,0,0.0,0.0018746595301384814
233_1ACB.E,0.0,0.03,0.00137,0,0.0,0.0018908491873815267
234_1ACB.E,0.0,0.0,0.00066,0,0.0,0.001866921002907614
235_1ACB.E,0.0,0.0,0.01169,0,0.0,0.0020662569051134085
236_1ACB.E,0.0,0.18,0.01087,0,0.09,0.002128500848092164
237_1ACB.E,0.0,0.63,0.0207,0,0.43,0.0025569713262086867
238_1ACB.E,0.0,0.0,0.01049,0,0.0,0.0020435791093245986
239_1ACB.E,0.0,0.92,0.03354,0,0.43,0.003054891380456978
240_1ACB.E,0.0,0.89,0.02458,0,0.43,0.0027960720531663647
241_1ACB.E,0.0,0.0,0.01808,0,0.0,0.0021913131357176575
242_1ACB.E,0.0,0.69,0.03081,0,0.43,0.00284095726986449
243_1ACB.E,0.0,0.46,0.0301,0,0.43,0.002691473728314681
244_1ACB.E,0.0,0.81,0.02507,0,0.43,0.0027626426678661136
245_1ACB.E,0.0,0.71,0.03534,0,0.43,0.0029739722428164072
8_1ACB.I,0.033,0.31,0.88669,0,0.54,0.6865880382064538
9_1ACB.I,0.047,0.06,0.49038,0,0.04125,0.025643355921022955
10_1ACB.I,0.0,0.0,0.21734,0,0.8819166666666667,0.0035961351466469046
11_1ACB.I,0.0,0.02,0.24423,0,0.021916666666666664,0.0050948673203151384
12_1ACB.I,0.0,0.02,0.27352,0,0.021916666666666664,0.005525735038565145
13_1ACB.I,0.0,0.0,0.01828,0,0.0,0.002068278056475302
14_1ACB.I,0.0,0.06,0.10929,0,0.0,0.0060566780382595555
15_1ACB.I,0.0,0.01,0.07053,0,0.0,0.0027431547298182833
16_1ACB.I,0.0,0.01,0.09341,0,0.0,0.0029232107209938383
17_1ACB.I,0.0,0.01,0.05972,0,0.0,0.0026619747554801816
18_1ACB.I,0.0,0.0,0.3319,0,0.004583333333333333,0.0049417856154026114
19_1ACB.I,0.0,0.02,0.40138,0,0.004583333333333333,0.007872160721502559
20_1ACB.I,0.047,0.01,0.07159,0,0.0,0.004103440685518763
21_1ACB.I,0.0,0.0,0.00421,0,0.0,0.001988916939821837
22_1ACB.I,0.07,0.01,0.7952,0,0.62,0.03629167532483239
23_1ACB.I,0.078,0.01,0.14193,0,0.0,0.006488315370745562
24_1ACB.I,0.049,0.01,0.19667,0,0.11025,0.0059039270006787945
25_1ACB.I,0.0,0.0,0.08613,0,0.0,0.002497645049533304
26_1ACB.I,0.079,0.02,0.27476,0,0.010249999999999999,0.010824009815539245
27_1ACB.I,0.049,0.31,0.21112,0,0.01525,0.27654039275107567
28_1ACB.I,0.055,0.17,0.42176,0,0.00125,0.0955054045350576
29_1ACB.I,0.031,0.03,0.45918,0,0.05125,0.01374267109072145
30_1ACB.I,0.031,0.02,0.39994,0,0.004583333333333333,0.010191496430055395
31_1ACB.I,0.086,0.02,0.61499,0,0.22125,0.02910464480377936
32_1ACB.I,0.086,0.0,0.69758,0,0.59125,0.027864629085207784
33_1ACB.I,0.168,0.05,0.65327,0,0.46,0.09208931209895303
34_1ACB.I,0.033,0.0,0.47593,0,0.05125,0.009736442967522544
35_1ACB.I,0.078,0.02,0.90296,0,0.62,0.058790956583904846
36_1ACB.I,0.009,0.0,0.74974,0,0.73,0.016890611978817215
37_1ACB.I,0.0,0.04,0.64829,0,0.49125,0.020361052283345747
38_1ACB.I,0.0,0.03,0.6057,0,0.70125,0.01583280737572865
39_1ACB.I,0.0,0.02,0.33841,0,0.004583333333333333,0.006613652060362177
40_1ACB.I,0.0,0.05,0.43909,0,0.004583333333333333,0.01313808208945011
41_1ACB.I,0.0,0.35,0.71289,1,0.5,0.6383443207474747
42_1ACB.I,0.166,0.96,0.69873,1,0.76,0.9999674103573123
43_1ACB.I,0.227,0.25,0.68456,1,0.57,0.7411309697226779
44_1ACB.I,0.185,0.96,0.55249,1,0.53,0.999958349178931
45_1ACB.I,0.281,0.67,0.57709,1,0.65,0.9990772536999293
46_1ACB.I,0.245,0.98,0.50368,1,0.73,0.9999782781436243
47_1ACB.I,0.649,0.97,0.77883,1,1.0,0.9999996317085258
48_1ACB.I,1.0,0.17,0.59068,1,0.75,0.9981444942162746
49_1ACB.I,0.433,0.24,1.0,1,0.94,0.97211764012287
50_1ACB.I,0.306,0.12,0.53182,0,0.24,0.3806725349859738
51_1ACB.I,0.306,0.0,0.32482,0,0.28,0.06219891906757717
52_1ACB.I,0.0,0.0,0.03646,0,0.0,0.002175518508852327
53_1ACB.I,0.222,0.1,0.61317,0,0.35,0.22237549414522914
54_1ACB.I,0.0,0.0,0.04977,0,0.0,0.0022575333999192353
55_1ACB.I,0.047,0.26,0.45947,1,0.04125,0.27406132987804444
56_1ACB.I,0.0,0.05,0.62915,0,0.46125,0.022108904575494588
57_1ACB.I,0.0,0.04,0.10508,0,0.0,0.004553928483512306
58_1ACB.I,0.0,0.01,0.35688,0,0.004583333333333333,0.006071902170688093
59_1ACB.I,0.0,0.01,0.19935,0,0.3619166666666666,0.0039230848997082275
60_1ACB.I,0.0,0.01,0.11197,0,0.0,0.0030778902680414244
61_1ACB.I,0.0,0.01,0.38118,0,0.004583333333333333,0.006494514898389714
62_1ACB.I,0.0,0.02,0.04278,0,0.0,0.0029127258935763905
63_1ACB.I,0.0,0.0,0.02527,0,0.0,0.002108871937845627
64_1ACB.I,0.0,0.01,0.16758,0,0.2806666666666667,0.003591911298551314
65_1ACB.I,0.0,0.01,0.37468,0,0.004583333333333333,0.006378688141425157
66_1ACB.I,0.0,0.02,0.37487,0,0.004583333333333333,0.007315708343575336
67_1ACB.I,0.0,0.0,0.13628,0,0.0,0.0028711580627123596
68_1ACB.I,0.176,0.01,0.62408,1,0.43,0.05461163062523575
69_1ACB.I,0.078,0.0,0.5367,0,0.00125,0.01681208880429551
70_1ACB.I,0.258,0.01,0.37209,0,0.1,0.054491853122145814
